Epoch, l_theta, l_f, l_top, l_bottom
0, 0.09512638681534266, 5.163544909504286e-06, 0.00014409597958282976, 1.022606252195402
1, 0.08938861611346151, 1.090533332925429e-05, 0.00014416013982834793, 1.0223571668775855
2, 0.08369494842169889, 1.845518446197424e-05, 0.0001442317471200483, 1.022077680070903
3, 0.07797389909567531, 2.7722344073362487e-05, 0.0001443148145334962, 1.0217518283767684
4, 0.07220579727651716, 3.8621632615697845e-05, 0.00014441426552686237, 1.0213587874414307
5, 0.06641729342371125, 5.079127690758829e-05, 0.00014453594068024612, 1.0208772968151163
6, 0.06066229357697279, 6.366105410037839e-05, 0.0001446863474249131, 1.0202825600128047
7, 0.05500123021519664, 7.660612662243719e-05, 0.00014487266162399901, 1.019543030222451
8, 0.04949222733065512, 8.90276923703986e-05, 0.00014510275011834912, 1.01861798474498
9, 0.04418796861060943, 0.00010039482476693873, 0.00014538511064545644, 1.0174551028773084
10, 0.039135170572834915, 0.00011027177945315491, 0.0001457285926570406, 1.015988198103821
11, 0.03437413459656291, 0.000118349400873326, 0.0001461418793211191, 1.014134985130047
12, 0.029937784349847136, 0.0001244878894779464, 0.00014663281697792756, 1.0117949811950286
13, 0.02585085664299956, 0.00012877365081199023, 0.00014720769595129275, 1.008848061410039
14, 0.022129640293129298, 0.00013158808430285157, 0.00014787057866405987, 1.0051544211669008
15, 0.018782158857729672, 0.00013367719501507892, 0.0001486228014694737, 1.000556518284859
16, 0.015808690661121592, 0.00013620265276970028, 0.0001494629234436327, 0.9948836643097762
17, 0.013202591946017807, 0.00014075352006319588, 0.00015038753580942578, 0.9879598745747861
18, 0.010951303398729679, 0.0001492817442611447, 0.00015139312416983253, 0.979615262150049
19, 0.00903736389998131, 0.00016391206282551053, 0.0001524736377966033, 0.9697009250780385
20, 0.007439323851638636, 0.0001866825132212202, 0.0001536124681510059, 0.9581067155514148
21, 0.006132555010833475, 0.0002192294552855606, 0.00015478465589963873, 0.9447805330099803
22, 0.0050900001046140855, 0.000262378882578478, 0.0001559616489239762, 0.9297470231042875
23, 0.004282903888143597, 0.00031566773025921356, 0.0001571148810735891, 0.9131229135036215
24, 0.0036815489155043652, 0.0003769210604468027, 0.00015821740715553457, 0.8951258165329472
25, 0.0032560004411171357, 0.0004420958520701959, 0.0001592448321119632, 0.8760734118187679
26, 0.002976850373811319, 0.0005055573822172266, 0.00016017674327227632, 0.8563707951900006
27, 0.0028159380391344093, 0.0005608404295382104, 0.00016099825592499683, 0.836485631403517
28, 0.0027470141146539798, 0.0006017882243411124, 0.00016170100387593298, 0.8169134061586434
29, 0.0027463052396009373, 0.000623792379868425, 0.00016228329533099085, 0.7981378126317765
30, 0.0027929352400984644, 0.0006247595706812654, 0.00016274949376529494, 0.7805930311263635
31, 0.0028691692635821205, 0.0006054829973649366, 0.00016310884090511743, 0.7646344355640815
32, 0.0029604694177036697, 0.0005693013920302329, 0.00016337397537759534, 0.7505219474364901
33, 0.00305537815902553, 0.0005211913407921091, 0.00016355938092242516, 0.7384167826144349
34, 0.0031452685352024216, 0.0004666263504010149, 0.00016367995465882445, 0.728389185866963
35, 0.003224011124862134, 0.00041056444722441644, 0.00016374983413821977, 0.7204330252381059
36, 0.0032876053884839775, 0.00035680677638387926, 0.00016378156852400535, 0.7144830172812601
37, 0.0033338125187668843, 0.0003077865383807531, 0.00016378566261029804, 0.710431354882173
38, 0.0033618134515953106, 0.00026469588961910566, 0.00016377046280813273, 0.7081418898754683
39, 0.0033719037075627626, 0.00022779180201377663, 0.00016374230382264893, 0.7074612362455277
40, 0.003365228152651464, 0.00019673643261492523, 0.0001637058102204993, 0.708226957218137
41, 0.0033435537484654484, 0.00017088359002755794, 0.00016366425395410286, 0.7102733759158409
42, 0.00330907610174027, 0.00014947972594417188, 0.000163619897034841, 0.7134356253357812
43, 0.003264255098221226, 0.00013178462336980247, 0.00016357428159135884, 0.7175524712132955
44, 0.0032116752894105556, 0.00011713214463668505, 0.00016352845574651355, 0.7224683071664341
45, 0.0031539274637013615, 0.00010495265504270227, 0.00016348313932791454, 0.7280345939005161
46, 0.0030935086909361083, 9.477402594564942e-05, 0.00016343884006647078, 0.7341109154353211
47, 0.0030327389447243236, 8.621240240123742e-05, 0.0001633959320528701, 0.7405657575018445
48, 0.0029736931171765206, 7.895928580876946e-05, 0.00016335470675645644, 0.7472770706192631
49, 0.0029181478142217337, 7.276835334562929e-05, 0.00016331540469365557, 0.7541326555429441
50, 0.0028675427353933077, 6.74435584941147e-05, 0.00016327823374717232, 0.7610303954791087
51, 0.002822956682755072, 6.282903326977103e-05, 0.00016324337848329926, 0.7678783530865784
52, 0.002785098295884871, 5.880080820718087e-05, 0.00016321100360675375, 0.774594747737731
53, 0.0027543114666059797, 5.52601515615605e-05, 0.00016318125383695472, 0.7811078278277779
54, 0.0027305950531317062, 5.212826431585218e-05, 0.00016315425187579856, 0.7873556529166101
55, 0.002713636009997182, 4.9342073005544375e-05, 0.00016313009567445828, 0.7932858004771093
56, 0.0027028544200269214, 4.6850895880705186e-05, 0.0001631088558361756, 0.7988550116456443
57, 0.0026974582221536325, 4.461379855832472e-05, 0.00016309057368278608, 0.8040287894722996
58, 0.0026965047577995364, 4.259749361188748e-05, 0.00016307526025488895, 0.8087809617464664
59, 0.0026989657036864995, 4.077467094733119e-05, 0.00016306289631040988, 0.8130932186363065
60, 0.0027037916142741134, 3.912267164005525e-05, 0.0001630534332377409, 0.8169546333178108
61, 0.00270997224014234, 3.762243773074574e-05, 0.00016304679470846407, 0.8203611717106362
62, 0.0027165890651965324, 3.625768531642688e-05, 0.0001630428788560316, 0.8233151955993896
63, 0.002722857116843328, 3.501425920205302e-05, 0.00016304156077066122, 0.8258249619408254
64, 0.002728154000574467, 3.387963537181872e-05, 0.0001630426951340639, 0.8279041200564154
65, 0.0027320351990734043, 3.2842543429674214e-05, 0.00016304611886708764, 0.8295712075723332
66, 0.0027342358295496206, 3.189268563064942e-05, 0.00016305165371728695, 0.8308491452052575
67, 0.0027346601348569766, 3.1020532715145885e-05, 0.00016305910876292243, 0.8317647296433964
68, 0.002733360871386252, 3.0217179845382692e-05, 0.0001630682828488722, 0.8323481228202229
69, 0.0027305113615036115, 2.947424874350459e-05, 0.00016307896699472617, 0.8326323349980015
70, 0.0027263732585207407, 2.878382472056783e-05, 0.000163090946824374, 0.8326526985882372
71, 0.0027212630335959344, 2.8138419644501254e-05, 0.00016310400506012803, 0.8324463298746182
72, 0.00271551988226689, 2.7530953960608325e-05, 0.00016311792410530213, 0.8320515769870644
73, 0.0027094772357809226, 2.6954752590835483e-05, 0.00016313248871142435, 0.8315074546055434
