Epoch, l_theta, l_f, l_top, l_bottom
64, 3.3385245001720984e-05, 7.63965871465288e-06, 1.8972661283642835e-05, 0.7273041490670061
65, 3.3529242708455334e-05, 7.457696971148599e-06, 1.9025255139249522e-05, 0.727344702443638
66, 3.3603741271270206e-05, 7.347754424078706e-06, 1.9049714938638354e-05, 0.7274892669414103
67, 3.371814309829288e-05, 7.147821128499343e-06, 1.9088344306424592e-05, 0.7279366745211443
68, 3.370149873970503e-05, 7.0570314628348276e-06, 1.9091043649221103e-05, 0.7289260113929639
69, 3.352348108616366e-05, 7.017342394417001e-06, 1.9047941102487832e-05, 0.7311492137910991
70, 3.322103032012612e-05, 7.1229917703715085e-06, 1.8965546322215432e-05, 0.733229945668933
71, 3.285170669230458e-05, 7.3054626024980565e-06, 1.8862510066808075e-05, 0.7348146576598701
72, 3.267883500499212e-05, 7.39370504876325e-06, 1.8804832671940985e-05, 0.7350276949107504
73, 3.2601449973129546e-05, 7.425666979303069e-06, 1.876784037338813e-05, 0.7348560958078612
74, 3.258189352537627e-05, 7.410621680696144e-06, 1.875068042307807e-05, 0.7345851139976362
75, 3.253494870159696e-05, 7.4049077777811064e-06, 1.8728099293063698e-05, 0.7345983579640099
76, 3.237615538784885e-05, 7.416890328769986e-06, 1.8686559516831023e-05, 0.7344644192728651
77, 3.191663651165922e-05, 7.718581055272726e-06, 1.852907655750624e-05, 0.7364100678940069
78, 3.176055400279913e-05, 7.73989970743673e-06, 1.8524068600140702e-05, 0.7362485737301032
79, 3.157815441195582e-05, 7.847187112980849e-06, 1.850276359694259e-05, 0.7366336428775897
80, 3.15808522025894e-05, 7.817416130332588e-06, 1.8505892635698044e-05, 0.7364868300091146
81, 3.1448695792229505e-05, 7.919379629382986e-06, 1.8471567532835604e-05, 0.7364465041567811
82, 3.144625043959716e-05, 7.888012496954871e-06, 1.84644426683405e-05, 0.7361260157288835
83, 3.1394678140960925e-05, 7.858550319642605e-06, 1.8452797986993885e-05, 0.7360985111947186
84, 3.1402647032298876e-05, 7.800853745160588e-06, 1.8448054744880707e-05, 0.7358057832879621
85, 3.137934029111877e-05, 7.755732266942874e-06, 1.8440005531398107e-05, 0.7361734481512465
86, 3.133460778565582e-05, 7.7093436734684e-06, 1.8433485254667945e-05, 0.7374880213931105
87, 3.1272890359270186e-05, 7.695680733228806e-06, 1.8426151790907523e-05, 0.7388332824060566
88, 3.119192998097308e-05, 7.687051262798942e-06, 1.8423086575775482e-05, 0.7402019075326133
89, 3.108878416922215e-05, 7.706860170423647e-06, 1.8418190570187024e-05, 0.7404776148298389
90, 3.107649380265959e-05, 7.655298903034153e-06, 1.8439206324474725e-05, 0.7397885833262638
91, 3.104787318853388e-05, 7.633836394667734e-06, 1.8450773324892757e-05, 0.7382961335022278
92, 3.1092295768852545e-05, 7.555283952417805e-06, 1.8477412005434333e-05, 0.7368059577443407
93, 3.105013092232455e-05, 7.5579801059842815e-06, 1.847760476315274e-05, 0.736054692912014
94, 3.09501649921583e-05, 7.573825273794292e-06, 1.847098662562023e-05, 0.7348521043385439
95, 3.073906231054776e-05, 7.694473170695874e-06, 1.8428602687504948e-05, 0.734729463524603
96, 3.046991572069922e-05, 7.82597783486188e-06, 1.838227729276241e-05, 0.7344113436723383
97, 2.9994846976665653e-05, 8.167957604499457e-06, 1.8282701765271035e-05, 0.7357721982012878
98, 2.9563718201167962e-05, 8.552647241199656e-06, 1.822095191208805e-05, 0.735939995064199
99, 2.965072945533999e-05, 8.233668588864835e-06, 1.8235668732264643e-05, 0.7354767586113896
100, 2.950866528253704e-05, 8.301602641201533e-06, 1.8198307798788774e-05, 0.7355547865747482
101, 2.9660678204288082e-05, 8.088861606987923e-06, 1.8240975625131456e-05, 0.7348529469280959
102, 2.9654183256211398e-05, 8.053753093824683e-06, 1.8253564333546324e-05, 0.7340799053482627
103, 2.962228210281458e-05, 8.059103178144973e-06, 1.8246326465634753e-05, 0.7339732543925384
104, 2.953639708531046e-05, 8.10294999516336e-06, 1.824212898435656e-05, 0.7340993504035661
105, 2.951708671956593e-05, 8.08026790912428e-06, 1.823192927409865e-05, 0.7345378156776896
106, 2.950121427397903e-05, 8.066465244758002e-06, 1.8214217280058192e-05, 0.7354819258071618
107, 2.9457734688036705e-05, 8.085056228848525e-06, 1.8203236394083695e-05, 0.7362317038128122
108, 2.9413991285529747e-05, 8.098395222229438e-06, 1.8198741471982087e-05, 0.7367164475889482
109, 2.9321856617613898e-05, 8.140137311826179e-06, 1.819721711339282e-05, 0.737046151866101
110, 2.9204233555923072e-05, 8.17378700289667e-06, 1.8218379650327625e-05, 0.737253292241059
111, 2.914949389517829e-05, 8.140722642025958e-06, 1.8236510879841228e-05, 0.7360907138482623
112, 2.9158019066060136e-05, 8.0152129249219e-06, 1.8264230420647403e-05, 0.7355754656914685
113, 2.918299542375049e-05, 7.956951596366314e-06, 1.8262085644701437e-05, 0.7351256263034914
114, 2.919617075538103e-05, 7.881920615238198e-06, 1.826859871273237e-05, 0.7354645841523471
115, 2.9158041947421357e-05, 7.881020177660186e-06, 1.825358775801862e-05, 0.7359810954053099
116, 2.9051795795914948e-05, 7.949572964831828e-06, 1.821243487758743e-05, 0.7371206494652507
117, 2.8839532464203354e-05, 8.12942831566155e-06, 1.8162564530046987e-05, 0.7374139167974447
118, 2.8786155448717302e-05, 8.10560035764844e-06, 1.8141197092294377e-05, 0.7372869723501981
119, 2.8638343539085274e-05, 8.143022052397572e-06, 1.81144677548754e-05, 0.7363448398209331
120, 2.8459622898461072e-05, 8.210473984309017e-06, 1.809297288324919e-05, 0.7349331520559372
121, 2.828323332547309e-05, 8.304110454086741e-06, 1.8074192566493696e-05, 0.7340300682549329
122, 2.8209272389507695e-05, 8.312935663955722e-06, 1.8065102219234288e-05, 0.7336051495115442
123, 2.822788436820496e-05, 8.238997502450995e-06, 1.8062975548899997e-05, 0.733746794896283
124, 2.8142146347468004e-05, 8.239747134365643e-06, 1.804149338637614e-05, 0.7344758882833616
125, 2.8187546318254598e-05, 8.079964535438414e-06, 1.803242505730805e-05, 0.7346064179757976
126, 2.7978103731763676e-05, 8.161876154580377e-06, 1.7981865842811896e-05, 0.7357442810757622
127, 2.805133565872949e-05, 7.970987336663951e-06, 1.7992152847997954e-05, 0.7373076980749461
128, 2.7981372038815444e-05, 7.962618171429357e-06, 1.7993933425717442e-05, 0.7357513945593328
129, 2.7976129006098624e-05, 7.921877146654022e-06, 1.795776712425987e-05, 0.7390982386570701
130, 2.8036452076158616e-05, 7.773615767298621e-06, 1.7996309029454663e-05, 0.7375890503937441
131, 2.805955282445753e-05, 7.717109492025382e-06, 1.8013598451996487e-05, 0.737167792226043
132, 2.8138662042302023e-05, 7.59013417744139e-06, 1.8042967627069688e-05, 0.7369522746967516
133, 2.8169263658046338e-05, 7.516145942174345e-06, 1.805105413101295e-05, 0.7369887647098917
134, 2.813229529198563e-05, 7.4716720852301814e-06, 1.8038384683963245e-05, 0.7366597026169098
135, 2.8200804860212126e-05, 7.3574308573675976e-06, 1.8066152745222015e-05, 0.7370464853010125
136, 2.8034612545214373e-05, 7.434635765540765e-06, 1.8034343927633095e-05, 0.7378215169129385
137, 2.7841456516910002e-05, 7.558948884308633e-06, 1.7983270980130936e-05, 0.7369383114589307
138, 2.7760019780202655e-05, 7.550551094951162e-06, 1.800133564676487e-05, 0.738964766818309
139, 2.7718587113255617e-05, 7.517271987216548e-06, 1.799894089939691e-05, 0.7389785957870286
140, 2.7784693795941657e-05, 7.394622378808439e-06, 1.8017175768041042e-05, 0.7393575452654368
141, 2.7749427229543645e-05, 7.412332475927757e-06, 1.8011978029468303e-05, 0.739632451469741
142, 2.7751831536377036e-05, 7.378093559446867e-06, 1.8007396133621977e-05, 0.739956184663692
143, 2.768693383665297e-05, 7.393351033670352e-06, 1.7984720912532455e-05, 0.7403676499252235
144, 2.754788212990786e-05, 7.454788909380597e-06, 1.795699597306594e-05, 0.7398586042160173
145, 2.7526344457618377e-05, 7.429799159300576e-06, 1.792931073825195e-05, 0.7403583754294276
146, 2.746812578429433e-05, 7.425400243232876e-06, 1.791897562097164e-05, 0.7404078030704275
147, 2.7413752582470694e-05, 7.413554800594153e-06, 1.79123827302059e-05, 0.7402667612265187
148, 2.7392325381074594e-05, 7.375870745277398e-06, 1.7907010782330503e-05, 0.7399741759969649
149, 2.73943962371792e-05, 7.321934659323331e-06, 1.7895010157559924e-05, 0.7399626955126307
150, 2.742612345661365e-05, 7.235013923718101e-06, 1.788107142346703e-05, 0.7400473492983342
151, 2.744795617391657e-05, 7.204066126123665e-06, 1.7881144854608913e-05, 0.7400976147948557
152, 2.7490898544620097e-05, 7.119052381374106e-06, 1.7872491658565237e-05, 0.7400300848125181
153, 2.7453224295610198e-05, 7.102622844642301e-06, 1.7863112466880567e-05, 0.7398914817974549
154, 2.736634329557584e-05, 7.0917434409303635e-06, 1.784690144858087e-05, 0.7396214673108218
155, 2.729596279190599e-05, 7.0502290394149266e-06, 1.7828200510261158e-05, 0.7395602673582496
156, 2.729326779955851e-05, 7.036763910399306e-06, 1.783243989754269e-05, 0.739219213655487
157, 2.720542106946117e-05, 7.080096743385941e-06, 1.7816312934823457e-05, 0.7396459403328671
158, 2.715903342171231e-05, 7.100046303443911e-06, 1.7802202083849464e-05, 0.7402044211873827
159, 2.714289029314e-05, 7.096293219332773e-06, 1.7794300279091088e-05, 0.7406055124531252
160, 2.7131212803242535e-05, 7.076179489045155e-06, 1.778437655260677e-05, 0.7411087727424696
161, 2.7122365283111778e-05, 7.021890090543743e-06, 1.7773121437789763e-05, 0.7413580021835378
162, 2.7086331258039324e-05, 7.032574292886556e-06, 1.774883292659919e-05, 0.7408082288974953
163, 2.707900870328883e-05, 6.9520861593774135e-06, 1.7740031357051165e-05, 0.7402053111066867
164, 2.7084432733383086e-05, 6.894576627311757e-06, 1.7745331259553276e-05, 0.7388128640035482
165, 2.7059483841077422e-05, 6.913469932275808e-06, 1.772462697899529e-05, 0.7362522352222322
166, 2.7047864398385095e-05, 6.882595933748467e-06, 1.773931657460149e-05, 0.736317335062447
167, 2.704655694651693e-05, 6.8724355181739195e-06, 1.774112354243691e-05, 0.7363897754381171
168, 2.6983668746591743e-05, 6.909027316042711e-06, 1.7731887027402264e-05, 0.7360544019996097
169, 2.696205449298125e-05, 6.905331499062311e-06, 1.7723040999394167e-05, 0.7358000311394666
170, 2.678547410928441e-05, 7.0273122460765855e-06, 1.767834815345742e-05, 0.7357241521085267
171, 2.6740158092267892e-05, 7.029917782506077e-06, 1.765843403873695e-05, 0.7359578605941983
172, 2.6600856328284052e-05, 7.101311969295093e-06, 1.7630360162966348e-05, 0.7365459842374236
173, 2.651022680622691e-05, 7.158632476074774e-06, 1.7604622844811083e-05, 0.7362813151032951
174, 2.6476777117582702e-05, 7.146503489813599e-06, 1.7603281131396392e-05, 0.7363784754393378
175, 2.646215286980791e-05, 7.124005142534431e-06, 1.7609974898191828e-05, 0.7358624059783208
176, 2.6425327932757926e-05, 7.136235969056064e-06, 1.7604264742699805e-05, 0.735151426152748
177, 2.6445074314638138e-05, 7.0952850380595445e-06, 1.7610245204354294e-05, 0.7345040806327934
178, 2.643834423192747e-05, 7.078880875798488e-06, 1.7601524456098568e-05, 0.734405781295051
179, 2.63888938165483e-05, 7.103014320217981e-06, 1.7584020376625632e-05, 0.7344600555542656
180, 2.642296669273437e-05, 7.043472855551653e-06, 1.7581909746537313e-05, 0.7346409970297545
181, 2.641129140915441e-05, 7.032073217684993e-06, 1.7572815704866863e-05, 0.7348778119007936
182, 2.6417417771296806e-05, 7.005899883922698e-06, 1.7575602732072616e-05, 0.7348289790434555
183, 2.644320352930567e-05, 6.951573773248253e-06, 1.758443003359084e-05, 0.7346372372131803
184, 2.647763657104711e-05, 6.875253342405797e-06, 1.759438444553929e-05, 0.7344513158855577
185, 2.648667667743881e-05, 6.8110243283364e-06, 1.760055378299968e-05, 0.7344349901159927
186, 2.6481320408764112e-05, 6.796897987484528e-06, 1.7603290864495586e-05, 0.7344518466792319
187, 2.6427811230913973e-05, 6.8024113797936345e-06, 1.7596216808525305e-05, 0.7345682070948274
188, 2.6412057488635262e-05, 6.795426912335478e-06, 1.7596749911636006e-05, 0.7347139131680362
189, 2.6256781260416336e-05, 6.94037846629336e-06, 1.7605107931458094e-05, 0.7342321339893352
190, 2.630159156979606e-05, 6.848240693929052e-06, 1.7605056462560788e-05, 0.7346077571696903
191, 2.6298780143966363e-05, 6.830214348329365e-06, 1.760825915839998e-05, 0.7345550507401912
192, 2.627998723121473e-05, 6.829404313510836e-06, 1.7619185325107723e-05, 0.7342420216424205
193, 2.6257686885486982e-05, 6.837419759969015e-06, 1.762133276710225e-05, 0.7339289212136989
194, 2.623078605021403e-05, 6.830297921853272e-06, 1.762557721610766e-05, 0.7333160947539582
195, 2.6235826051696923e-05, 6.785732953350722e-06, 1.7632985791069566e-05, 0.7331496938186784
196, 2.6268137825984746e-05, 6.71798123533261e-06, 1.7625242470915092e-05, 0.7328764215746613
197, 2.626159207784738e-05, 6.695473239616881e-06, 1.7622062759113775e-05, 0.7333832117050568
198, 2.628392606802687e-05, 6.644197151019124e-06, 1.762097730104143e-05, 0.7339573557982443
199, 2.623856909735274e-05, 6.665128189859902e-06, 1.7603562943993623e-05, 0.7345513099040888
200, 2.6263307294350135e-05, 6.595854454311328e-06, 1.7605650233882564e-05, 0.7342814142125592
201, 2.620870634025007e-05, 6.594905723550666e-06, 1.760982758454718e-05, 0.7339846624935796
202, 2.6117635185794093e-05, 6.653100982785027e-06, 1.7590159385202654e-05, 0.7328244677868118
203, 2.6023298693329352e-05, 6.7298082055681655e-06, 1.757489475746444e-05, 0.7325747932475967
204, 2.5965506628322268e-05, 6.750041200672619e-06, 1.7564707929279308e-05, 0.7331589200630422
205, 2.5935213044398544e-05, 6.758977997905701e-06, 1.755215018575032e-05, 0.7335328511726171
206, 2.5893176453300875e-05, 6.788848112607609e-06, 1.753790164504791e-05, 0.7338498574358276
207, 2.585509121159672e-05, 6.8150787710605454e-06, 1.752636963676947e-05, 0.7346073519520011
208, 2.585541142762216e-05, 6.78976141492124e-06, 1.7525591384031242e-05, 0.7347230905587099
209, 2.589421423610802e-05, 6.709940543984739e-06, 1.7538476550516036e-05, 0.7351147232809669
210, 2.5935213594020443e-05, 6.642250810741976e-06, 1.7553662425929258e-05, 0.7353605497247975
211, 2.5972470263443246e-05, 6.573769809551321e-06, 1.7568799775795732e-05, 0.7353198199097091
212, 2.5874859144556475e-05, 6.6152899190919534e-06, 1.7551439607367183e-05, 0.734175562117591
213, 2.5881375599148797e-05, 6.56907502240329e-06, 1.7566725700580497e-05, 0.7343944549246857
214, 2.5816748133262763e-05, 6.6168485055623435e-06, 1.7561356718444646e-05, 0.734087587099827
215, 2.578489553161892e-05, 6.6319658935403215e-06, 1.755754540963104e-05, 0.7336390849678912
216, 2.5759013956054213e-05, 6.636222856565779e-06, 1.755264172251313e-05, 0.7333166569307796
217, 2.5749086439107012e-05, 6.632657051006693e-06, 1.7544517397470923e-05, 0.7334072859527815
218, 2.5788077346300305e-05, 6.575574207474814e-06, 1.755619164214384e-05, 0.7337454020985299
219, 2.578712953022803e-05, 6.568590213329276e-06, 1.7554212934368954e-05, 0.7341262771450073
220, 2.5808789840723642e-05, 6.52788177791668e-06, 1.7558320686136575e-05, 0.7348624851775274
221, 2.5800937518671962e-05, 6.507164725538837e-06, 1.7556798852476976e-05, 0.7353761569400955
222, 2.5805104074048388e-05, 6.472420291739475e-06, 1.756745265174072e-05, 0.7357156643347147
223, 2.578461423230456e-05, 6.463173038424515e-06, 1.7575786813994817e-05, 0.7355191567216236
224, 2.5724217273781672e-05, 6.501775716029771e-06, 1.758441719148197e-05, 0.7350854849347391
225, 2.5811159501028414e-05, 6.388825817242219e-06, 1.760817110220648e-05, 0.734891389363797
226, 2.5820708782285854e-05, 6.355868247438138e-06, 1.761210104439161e-05, 0.7343469443849053
227, 2.5821882950369247e-05, 6.337209776989998e-06, 1.7606795328872917e-05, 0.7344914512049177
228, 2.5828070889783282e-05, 6.310138489603408e-06, 1.7601368905244985e-05, 0.7346641498866224
229, 2.5806651073588942e-05, 6.310648959796195e-06, 1.759494119741261e-05, 0.7345620445246461
230, 2.579528065868949e-05, 6.288557402317638e-06, 1.7586857068414175e-05, 0.734393783339738
231, 2.5700139467301766e-05, 6.360112346468306e-06, 1.7569739489624734e-05, 0.7340340723370112
232, 2.566154094901089e-05, 6.374090830436324e-06, 1.7568936676721397e-05, 0.7342055344376848
233, 2.572526533259877e-05, 6.284022320642288e-06, 1.7594624838001958e-05, 0.733912958098702
234, 2.5657892134310655e-05, 6.313981911372026e-06, 1.758807001089442e-05, 0.7345345006170734
235, 2.555264817494936e-05, 6.366441988888867e-06, 1.7577117068362943e-05, 0.7350938019880041
236, 2.5540217670199532e-05, 6.346517794513062e-06, 1.757405717314546e-05, 0.7359288024361734
237, 2.5521518488614454e-05, 6.3416493108903146e-06, 1.756811293785969e-05, 0.7362361218706687
238, 2.55351272846596e-05, 6.30183581649882e-06, 1.7561170692466245e-05, 0.7366472519465067
239, 2.5537951064337835e-05, 6.271390936641543e-06, 1.7559545690168266e-05, 0.7366447858733166
240, 2.5565702179384655e-05, 6.189507708858201e-06, 1.7568604732189575e-05, 0.736473322466011
241, 2.5616061567185737e-05, 6.089521779389976e-06, 1.7595232376337296e-05, 0.7356214105939375
242, 2.5669930280941372e-05, 6.016208075504072e-06, 1.7596304333052356e-05, 0.7355526082694054
243, 2.5673542204664413e-05, 5.9736804968242525e-06, 1.760714544818239e-05, 0.7355771878330034
244, 2.5637505517014288e-05, 5.9825420352072436e-06, 1.7604622989408114e-05, 0.7353669490260519
245, 2.5541955482456564e-05, 6.031606729496739e-06, 1.7592610398733386e-05, 0.7350648744121799
246, 2.5407204563712977e-05, 6.117524061981065e-06, 1.757100614297342e-05, 0.7349482757356701
247, 2.531111367343446e-05, 6.1774619901928644e-06, 1.7553516252581695e-05, 0.7354305176996211
248, 2.5243971022457027e-05, 6.221218831654073e-06, 1.7530663080129134e-05, 0.7356629818892916
249, 2.525527476915118e-05, 6.187713912669858e-06, 1.753021026847633e-05, 0.7361336349565023
250, 2.532010630207622e-05, 6.080537873420198e-06, 1.753629087913297e-05, 0.7372372815307735
251, 2.5357565535318795e-05, 6.00521955398908e-06, 1.7543351458245968e-05, 0.738037990863062
252, 2.5387510764924715e-05, 5.922628539363016e-06, 1.7556461777931637e-05, 0.7389212433930906
253, 2.5336930703793164e-05, 5.930838594074311e-06, 1.7564198235453385e-05, 0.7388800330187553
254, 2.5291012187469372e-05, 5.961780613467957e-06, 1.7590982099179358e-05, 0.7391243740747974
255, 2.5252903608049352e-05, 5.961546962984697e-06, 1.758066399553468e-05, 0.738064443750825
256, 2.5219881325577713e-05, 5.975793252516593e-06, 1.7566289127428014e-05, 0.7378285746542034
257, 2.516663566485216e-05, 5.996541207976725e-06, 1.7541485245332028e-05, 0.7375581125312621
258, 2.5192683217105726e-05, 5.947029572671885e-06, 1.7548582801272535e-05, 0.737026410935062
259, 2.5162648909364404e-05, 5.969454548534945e-06, 1.7537777097720985e-05, 0.736914458013812
260, 2.516916399576938e-05, 5.945506178794604e-06, 1.7544658219175427e-05, 0.7369662394583224
261, 2.5205145926041555e-05, 5.8843799429223115e-06, 1.755918450217275e-05, 0.7374726012726731
262, 2.518119859808312e-05, 5.885796922335711e-06, 1.755445754340596e-05, 0.7377193690154414
263, 2.5164750769126706e-05, 5.871438070795994e-06, 1.754522903362542e-05, 0.7379817051773564
264, 2.5179776184801068e-05, 5.849865497548687e-06, 1.7550619750409967e-05, 0.7381856848169088
265, 2.5119249178801526e-05, 5.886018137054948e-06, 1.753257941061895e-05, 0.7376556183448505
266, 2.515181887481006e-05, 5.8403773790036704e-06, 1.7536319657639693e-05, 0.7372308378279083
267, 2.5114287579653186e-05, 5.856011794230081e-06, 1.7528205707992905e-05, 0.7364952610369987
268, 2.5099014511712285e-05, 5.853104511900261e-06, 1.7532430576453595e-05, 0.7359520896610326
269, 2.5112046935767958e-05, 5.835546454599786e-06, 1.7539556481659343e-05, 0.7358433972047701
270, 2.5109869537999573e-05, 5.822554989583931e-06, 1.7547893835569867e-05, 0.735719512681345
271, 2.5112026066945927e-05, 5.804952588866356e-06, 1.7556270130311155e-05, 0.7358878536068648
272, 2.510902285504887e-05, 5.7913915944312185e-06, 1.7562273026564453e-05, 0.7362959996607242
273, 2.5096396331535927e-05, 5.778064460021526e-06, 1.755841030682761e-05, 0.7365659742812493
274, 2.5029628024828733e-05, 5.823599576944556e-06, 1.755368308002252e-05, 0.7368851348898332
275, 2.502535134710204e-05, 5.80026706706359e-06, 1.754354007180545e-05, 0.7364493900816969
276, 2.5016964857926458e-05, 5.795848602951436e-06, 1.7535675906369882e-05, 0.7360910252555702
277, 2.5005741564527705e-05, 5.798295988658074e-06, 1.7529845106278212e-05, 0.7355306394567284
278, 2.4996288700502875e-05, 5.789554371911547e-06, 1.752324481521237e-05, 0.7351107212214935
279, 2.496800701881198e-05, 5.7967057076841455e-06, 1.751474742545372e-05, 0.7346234072108203
280, 2.4937158205587938e-05, 5.801630901662126e-06, 1.750677996706919e-05, 0.7340122407672736
281, 2.4908163094032328e-05, 5.806234011298421e-06, 1.749990029103128e-05, 0.7335055412489309
282, 2.4860708672412713e-05, 5.844936703299934e-06, 1.7477684068536353e-05, 0.7321835852156856
