Epoch, l_theta, l_f, l_top, l_bottom, weight_f, weight_flux
0, 0.09493142307191184, 5.272536969582622e-06, 0.00014408970895559998, 1.022606252195402, 100.0, 1e-05
1, 0.08993774837061423, 8.072373956569354e-06, 0.000144179478572427, 1.022391878943951, 100.0, 1e-05
2, 0.08493948021184805, 1.1609567955565921e-05, 0.00014428459658672452, 1.0221627956143755, 100.0, 1e-05
3, 0.07991400840896899, 1.4747980453621035e-05, 0.00014441136090537015, 1.0219144939587843, 100.0, 1e-05
4, 0.07483937059485933, 1.704868132562603e-05, 0.0001445735077343724, 1.0216394778842741, 100.0, 1e-05
5, 0.06971947540412583, 1.8200805573010447e-05, 0.00014478678950755313, 1.0213304070186469, 100.0, 1e-05
6, 0.0645803945112556, 1.7961232495207378e-05, 0.00014506688374282164, 1.020981413508253, 100.0, 1e-05
7, 0.05945094321038455, 1.631391745110822e-05, 0.0001454315402914496, 1.0205853751934262, 100.0, 1e-05
8, 0.054359692499493906, 1.3560773503200436e-05, 0.00014590187400010825, 1.0201325908375436, 100.0, 1e-05
9, 0.04933908727148706, 1.0412513681209585e-05, 0.00014650285155711919, 1.0196102583930478, 100.0, 1e-05
10, 0.04442690852062116, 8.166704297692872e-06, 0.00014726233550990366, 1.0190000130785666, 100.0, 1e-05
11, 0.0396651280042624, 8.911607229933035e-06, 0.00014820889997666997, 1.0182698024226302, 100.0, 1e-05
12, 0.03510205902212916, 1.53356797679483e-05, 0.00014937950711479947, 1.0173527034579632, 100.0, 1e-05
13, 0.03081238726523474, 2.9268636866934493e-05, 0.0001507792855545539, 1.0161282767843869, 100.0, 1e-05
14, 0.026927485748291055, 4.9435440365412e-05, 0.0001523243919205248, 1.0144762021322318, 100.0, 1e-05
15, 0.0236137302201758, 6.915496117687963e-05, 0.00015382622396040412, 1.012389296112553, 100.0, 1e-05
16, 0.020970575155511605, 7.906463156715879e-05, 0.00015503445887044066, 1.0100760142624063, 100.0, 1e-05
17, 0.018940788832448707, 7.565315208262326e-05, 0.000155844588309688, 1.007869286916397, 100.0, 1e-05
18, 0.017383119509457107, 6.326131393271227e-05, 0.00015631474277259818, 1.006055824458333, 100.0, 1e-05
19, 0.016163584056836138, 4.799196962939862e-05, 0.0001565597105084241, 1.004797139894841, 100.0, 1e-05
20, 0.01517286387773146, 3.379315774290117e-05, 0.0001566901285147202, 1.0041011290763338, 100.0, 1e-05
21, 0.01431963348566101, 2.2318364367762686e-05, 0.00015679457833632913, 1.0038484123941973, 100.0, 1e-05
22, 0.013524685092231708, 1.3975131064653889e-05, 0.00015693632688311426, 1.0038511730905573, 100.0, 1e-05
23, 0.012718020500526226, 8.682909913378098e-06, 0.00015715725840532494, 1.0039011761061165, 100.0, 1e-05
24, 0.011840666966599816, 6.067063131698895e-06, 0.0001574841100180048, 1.0037945895477238, 100.0, 1e-05
25, 0.010854267254421825, 5.386380627944331e-06, 0.00015793189567769593, 1.0033463492333357, 100.0, 1e-05
26, 0.009755593505421262, 5.641815795992311e-06, 0.0001585033163773293, 1.0024069142066951, 100.0, 1e-05
27, 0.008582449719048799, 6.005167321939061e-06, 0.00015918868155253034, 1.000875853373501, 100.0, 1e-05
28, 0.007401537941403362, 6.17798864828425e-06, 0.0001599696194522876, 0.9987033817103608, 100.0, 1e-05
29, 0.0062865793433900495, 6.333729036410232e-06, 0.00016082374816174755, 0.9958909126122085, 100.0, 1e-05
30, 0.0052993806545729456, 6.77323690838207e-06, 0.0001617272630770543, 0.992502873800452, 100.0, 1e-05
31, 0.004479108123245811, 7.610634669282595e-06, 0.00016265530362267916, 0.9886846107851159, 100.0, 1e-05
32, 0.0038396025851729467, 8.675623232512718e-06, 0.00016358108912523962, 0.9846685097137493, 100.0, 1e-05
33, 0.0033727487844771057, 9.629579470612902e-06, 0.00016447492620199835, 0.9807506627371528, 100.0, 1e-05
34, 0.0030553354807114743, 1.0173209403700845e-05, 0.00016530404666054556, 0.9772349280633785, 100.0, 1e-05
35, 0.002856760403489651, 1.0206914137683287e-05, 0.00016603380665454945, 0.9743606297755316, 100.0, 1e-05
36, 0.002745559832204804, 9.85905907845321e-06, 0.00016663047203770146, 0.9722400580643907, 100.0, 1e-05
37, 0.0026938514115738064, 9.369430897711241e-06, 0.00016706571497496087, 0.9708297016890108, 100.0, 1e-05
38, 0.0026796627471671903, 8.900842348288619e-06, 0.0001673226404054872, 0.969949201713472, 100.0, 1e-05
39, 0.0026874718244698985, 8.427513376777298e-06, 0.00016740184895062716, 0.9693463464015319, 100.0, 1e-05
40, 0.0027073584234142373, 7.808107499785992e-06, 0.00016732384025746027, 0.9687846457517182, 100.0, 1e-05
41, 0.002733325025776466, 6.965108995867442e-06, 0.00016712438008044265, 0.9681135131014076, 100.0, 1e-05
42, 0.0027615298701476345, 5.979542947837645e-06, 0.00016684457861077253, 0.9672933214157371, 100.0, 1e-05
