Epoch, l_theta, l_f, l_top, l_bottom, weight_f, weight_flux
0, 0.09493142307191184, 5.272536969582622e-06, 0.00014408970895559998, 1.022606252195402, 100.0, 1e-05
1, 0.08945693137704931, 1.1264743472376412e-05, 0.0001441761767022277, 1.0223516861961408, 100.0, 1e-05
2, 0.08400729409913664, 1.9049465406234605e-05, 0.0001442775323295358, 1.0220665275443803, 100.0, 1e-05
3, 0.07849134751181583, 2.8491126283853345e-05, 0.00014439887215401246, 1.021730137705762, 100.0, 1e-05
4, 0.0728785803725757, 3.9368484729998477e-05, 0.00014455213346892777, 1.02132006987018, 100.0, 1e-05
5, 0.06719821526383947, 5.106643239327565e-05, 0.00014475473200642206, 1.0208145137872682, 100.0, 1e-05
6, 0.06150572681372278, 6.284504259911637e-05, 0.0001450235852034719, 1.0201862694006643, 100.0, 1e-05
7, 0.05586397305297121, 7.401937475572775e-05, 0.00014537697157977688, 1.0193997451530374, 100.0, 1e-05
8, 0.05033588711480579, 8.408258010409036e-05, 0.00014583492330321875, 1.0184086734012168, 100.0, 1e-05
9, 0.04498089273629262, 9.28472778430589e-05, 0.00014641894041290976, 1.0171534239141067, 100.0, 1e-05
10, 0.03985360783065163, 0.00010064089581417883, 0.00014715068633128022, 1.0155580285583, 100.0, 1e-05
11, 0.03500277104588525, 0.00010855793589003329, 0.00014804959506820704, 1.0135273592180116, 100.0, 1e-05
12, 0.030469519654604094, 0.00011875541494300316, 0.00014913005521046294, 1.0109448109235841, 100.0, 1e-05
13, 0.02628586316116515, 0.00013475456245936034, 0.00015040036456221684, 1.0076708329973125, 100.0, 1e-05
14, 0.022473953717737895, 0.000161516641848285, 0.00015187221740051157, 1.0035432220268077, 100.0, 1e-05
15, 0.019046112492847694, 0.000204863680601302, 0.00015353850126119474, 0.9983805583278448, 100.0, 1e-05
16, 0.01600541433857054, 0.00027130777251541306, 0.00015533201878253658, 0.991990069493912, 100.0, 1e-05
17, 0.01334668091704705, 0.00036758714642710764, 0.00015718154198785274, 0.9841810624340451, 100.0, 1e-05
18, 0.011057688019987213, 0.000499433565685613, 0.00015902598371755138, 0.9747847918891284, 100.0, 1e-05
19, 0.00912037395870433, 0.0006694523356870162, 0.0001608144492325656, 0.963681086413214, 100.0, 1e-05
20, 0.007511881650181338, 0.0008745094243637659, 0.00016250037310657896, 0.9508308165607076, 100.0, 1e-05
21, 0.006205393657286547, 0.0011034817870908442, 0.00016403965001015786, 0.9363107861688071, 100.0, 1e-05
22, 0.005170850146599829, 0.0013364944129789934, 0.00016539318410302678, 0.9203435820039587, 100.0, 1e-05
23, 0.004375711809443352, 0.001546920836875706, 0.0001665307688623608, 0.9033106819121741, 100.0, 1e-05
24, 0.0037859351810284533, 0.0017067272500021413, 0.00016743444778716384, 0.8857359911993125, 100.0, 1e-05
25, 0.0033672411755333313, 0.0017939331473704537, 0.00016810052092413967, 0.8682340237078776, 100.0, 1e-05
26, 0.0030865711696630364, 0.0017990871069843261, 0.00016853974719179698, 0.8514323223559573, 100.0, 1e-05
27, 0.0029134561455215475, 0.0017275671249487674, 0.00016877546006696176, 0.8358913927590732, 100.0, 1e-05
28, 0.002821017651075935, 0.0015967050295675911, 0.00016883978648064136, 0.8220463576984608, 100.0, 1e-05
29, 0.0027864619183311213, 0.0014295599720405175, 0.00016876885907039324, 0.8101823170518028, 100.0, 1e-05
30, 0.0027911058081558832, 0.0012484931499192934, 0.00016859824250445472, 0.800440257067468, 100.0, 1e-05
31, 0.002820081009700642, 0.001070928808933443, 0.00016835953069389942, 0.7928417582724558, 100.0, 1e-05
32, 0.0028618765125900383, 0.0009079333278025052, 0.0001680785093231417, 0.7873202574664995, 100.0, 1e-05
33, 0.002907838224719478, 0.0007648815950133289, 0.00016777475332139432, 0.7837505047902674, 100.0, 1e-05
34, 0.0029516934725493816, 0.0006430581804594925, 0.00016746221577368457, 0.7819722902363945, 100.0, 1e-05
35, 0.002989129232141663, 0.0005413059461961315, 0.00016715029961625064, 0.7818076579150762, 100.0, 1e-05
36, 0.003017430080105657, 0.0004572967204861792, 0.00016684501544071207, 0.7830724460488105, 100.0, 1e-05
37, 0.003035171101589099, 0.0003883465336559759, 0.000166550000433411, 0.7855835254097548, 100.0, 1e-05
