Epoch, l_theta, l_f, l_top, l_bottom, weight_theta, weight_f, weight_flux, weight_psi
0, 0.1050323453507075, 1.0128332982864339e-06, 14.730148941365801, 1.0228766894285257, 500.0, 100000.0, 1.0, 1.0
1, 0.10289353111149421, 1.4683592791283338e-07, 14.745321558673865, 1.0226931695671655, 500.0, 100000.0, 1.0, 1.0
2, 0.10090295766842317, 5.513755055585425e-08, 14.756037414142162, 1.0224279912693355, 500.0, 100000.0, 1.0, 1.0
3, 0.09881136494733003, 3.5622044550102716e-07, 14.761481923153118, 1.022062866218844, 500.0, 100000.0, 1.0, 1.0
4, 0.09656450504894593, 9.458988124330326e-07, 14.760981262079946, 1.0215742947444955, 500.0, 100000.0, 1.0, 1.0
5, 0.09416047190787645, 1.731564728763349e-06, 14.754148901853954, 1.0209370096188244, 500.0, 100000.0, 1.0, 1.0
6, 0.0916034741531042, 2.5742068664096183e-06, 14.740814179842184, 1.0201257329307396, 500.0, 100000.0, 1.0, 1.0
7, 0.08889744845268079, 3.3281681913650243e-06, 14.72099914077709, 1.0191156535124124, 500.0, 100000.0, 1.0, 1.0
8, 0.08604524917409342, 3.8931677814671736e-06, 14.694831781121952, 1.0178791214455425, 500.0, 100000.0, 1.0, 1.0
9, 0.08304724721362225, 4.268060824046832e-06, 14.662387145848298, 1.0163786060618738, 500.0, 100000.0, 1.0, 1.0
10, 0.07990175749055947, 4.594325342834185e-06, 14.62355518506113, 1.0145588431834982, 500.0, 100000.0, 1.0, 1.0
11, 0.07660840579171624, 5.185730153277199e-06, 14.577994866981571, 1.012341937359249, 500.0, 100000.0, 1.0, 1.0
12, 0.07317311113681023, 6.538652668499294e-06, 14.525210378053508, 1.0096240241629622, 500.0, 100000.0, 1.0, 1.0
13, 0.0696145241955045, 9.283270312044545e-06, 14.464829553850853, 1.0062746590174623, 500.0, 100000.0, 1.0, 1.0
14, 0.06597335345915721, 1.3972221069860805e-05, 14.397447160985006, 1.0021532651932783, 500.0, 100000.0, 1.0, 1.0
15, 0.06232675286652886, 2.0531488642867238e-05, 14.326667756214004, 0.9971859171865581, 500.0, 100000.0, 1.0, 1.0
16, 0.058800420685800374, 2.7476799115487865e-05, 14.26167903729437, 0.9915513774151986, 500.0, 100000.0, 1.0, 1.0
17, 0.055536463041544186, 3.208546938369831e-05, 14.214740129643603, 0.9858210480251983, 500.0, 100000.0, 1.0, 1.0
18, 0.052603588854827216, 3.25065380155868e-05, 14.193021913829927, 0.9806442197204154, 500.0, 100000.0, 1.0, 1.0
19, 0.04996214260701118, 2.9281103990416277e-05, 14.194385198367453, 0.976298541273764, 500.0, 100000.0, 1.0, 1.0
20, 0.04751750780110574, 2.4286035316154055e-05, 14.210822049844586, 0.9726894765114974, 500.0, 100000.0, 1.0, 1.0
21, 0.04516755591662313, 1.933935354983002e-05, 14.233209211719132, 0.9695046583118063, 500.0, 100000.0, 1.0, 1.0
22, 0.0428248355888347, 1.5678499367272117e-05, 14.254236356413655, 0.9662985921021267, 500.0, 100000.0, 1.0, 1.0
23, 0.04042498551289189, 1.3659085544738071e-05, 14.269393339220457, 0.9625307796268717, 500.0, 100000.0, 1.0, 1.0
24, 0.03792479526465494, 1.2654610500363951e-05, 14.27610748760672, 0.9576229909056401, 500.0, 100000.0, 1.0, 1.0
25, 0.0352998063145448, 1.1819288947629532e-05, 14.272689453132488, 0.951033658725814, 500.0, 100000.0, 1.0, 1.0
26, 0.0325483494732596, 1.0928477671881871e-05, 14.257770517351679, 0.9422937022593223, 500.0, 100000.0, 1.0, 1.0
27, 0.029692126141855225, 1.0348098833245282e-05, 14.229491233143284, 0.931024788633373, 500.0, 100000.0, 1.0, 1.0
28, 0.02677406667266651, 1.0482724942225886e-05, 14.184844901077977, 0.9170006358203273, 500.0, 100000.0, 1.0, 1.0
29, 0.023859158539769127, 1.1341145998164408e-05, 14.120284069173582, 0.9002507981154654, 500.0, 100000.0, 1.0, 1.0
30, 0.02103183317325978, 1.2591161390608128e-05, 14.033918608152872, 0.8811263626582262, 500.0, 100000.0, 1.0, 1.0
31, 0.018380262813585357, 1.384684018146999e-05, 13.927089516323989, 0.8603108066297281, 500.0, 100000.0, 1.0, 1.0
32, 0.01597569473731395, 1.4750631760839412e-05, 13.804422691945295, 0.8387387595809128, 500.0, 100000.0, 1.0, 1.0
33, 0.01385767065667332, 1.4961599025677455e-05, 13.672454782200074, 0.8173352131779319, 500.0, 100000.0, 1.0, 1.0
34, 0.012028978361610885, 1.4287968942961026e-05, 13.536714707856875, 0.796636598408008, 500.0, 100000.0, 1.0, 1.0
35, 0.010461477055339381, 1.2856737947914188e-05, 13.398537072385132, 0.7765310924419049, 500.0, 100000.0, 1.0, 1.0
36, 0.009110196087084512, 1.1058797677145675e-05, 13.253634945085796, 0.7562814797614992, 500.0, 100000.0, 1.0, 1.0
37, 0.007929195315296542, 9.316977511186543e-06, 13.092485135968122, 0.7347817784783022, 500.0, 100000.0, 1.0, 1.0
38, 0.006883848307380695, 7.938443029662094e-06, 12.900943319103321, 0.7109658049638312, 500.0, 100000.0, 1.0, 1.0
39, 0.005956647091733923, 7.0836374696677556e-06, 12.660811320501244, 0.6842310641849869, 500.0, 100000.0, 1.0, 1.0
40, 0.005145078975715678, 6.728986497289211e-06, 12.351439681596704, 0.654639099285242, 500.0, 100000.0, 1.0, 1.0
41, 0.004453856513066329, 6.677292049674005e-06, 11.95285719166259, 0.6227068224712412, 500.0, 100000.0, 1.0, 1.0
42, 0.0038868374223537915, 6.765199470556627e-06, 11.449123457551254, 0.5888434067529636, 500.0, 100000.0, 1.0, 1.0
43, 0.003443294980365712, 7.087309885892298e-06, 10.830658261459199, 0.5527672328637282, 500.0, 100000.0, 1.0, 1.0
44, 0.003118823761544258, 7.863906068731917e-06, 10.096201114901783, 0.5132694766081882, 500.0, 100000.0, 1.0, 1.0
45, 0.0029066711341285967, 9.019085760865409e-06, 9.248374589028266, 0.4687746847284356, 500.0, 100000.0, 1.0, 1.0
46, 0.0027964091241356208, 1.030063736364397e-05, 8.279165711143298, 0.4195577774310396, 500.0, 100000.0, 1.0, 1.0
47, 0.0027702254360219554, 1.1999198796809e-05, 7.179406708497151, 0.36988450227146097, 500.0, 100000.0, 1.0, 1.0
48, 0.0028020186531539145, 1.4839553692584478e-05, 5.985724655893238, 0.3257849950819713, 500.0, 100000.0, 1.0, 1.0
49, 0.0028696141271104736, 2.0121400953763815e-05, 4.7637783973923655, 0.28829648561935217, 500.0, 100000.0, 1.0, 1.0
50, 0.0029705987265024407, 2.870487548198025e-05, 3.470709416398611, 0.24964136451409877, 500.0, 100000.0, 1.0, 1.0
51, 0.0031023599760125354, 3.884716346616541e-05, 2.282557029435722, 0.21297289207494527, 500.0, 100000.0, 1.0, 1.0
52, 0.0032009409437049143, 4.124386368863854e-05, 1.7163430063985725, 0.19962281332790915, 500.0, 100000.0, 1.0, 1.0
53, 0.0032640249007061897, 3.446192449804209e-05, 1.5332329136066774, 0.1929039729435876, 500.0, 100000.0, 1.0, 1.0
54, 0.0033396239913852698, 2.3756921792936124e-05, 1.4592405797889894, 0.18187842661109158, 500.0, 100000.0, 1.0, 1.0
