Epoch, l_theta, l_f, l_top, l_bottom
0, 0.09512638681534266, 5.163544909504286e-06, 0.00014409597958282976, 1.022606252195402
1, 0.08936537831519362, 1.0893997985877342e-05, 0.00014417498984039463, 1.0223576672375965
2, 0.08365819999957541, 1.8336061815726053e-05, 0.00014425033979575453, 1.0220799108608258
3, 0.07792809647605178, 2.719512813882739e-05, 0.00014432937993775054, 1.0217587083745694
4, 0.07215740037952864, 3.720833702704453e-05, 0.00014443075271850723, 1.021375354083416
5, 0.06637056696318483, 4.7945995604276867e-05, 0.0001445659245655064, 1.0209101058924146
6, 0.060618886525874174, 5.8802004365517846e-05, 0.00014474498099209415, 1.0203406254449654
7, 0.05496150783848944, 6.914274195630471e-05, 0.00014497850448575602, 1.019639058036175
8, 0.04945633100914098, 7.835221568958568e-05, 0.00014527808521258882, 1.0187709404987795
9, 0.044156586324254954, 8.589726225413572e-05, 0.00014565616656911855, 1.0176937538362198
10, 0.03910944412151744, 9.138760035100298e-05, 0.00014612537780237322, 1.0163555389348564
11, 0.03435511857602491, 9.460620544961736e-05, 0.00014669750950309842, 1.0146942836903932
12, 0.02992596688486252, 9.554750054944715e-05, 0.0001473822027589329, 1.012637752943987
13, 0.025846007483560342, 9.446182156353174e-05, 0.000148185397263134, 1.0101040070545875
14, 0.022130920623900464, 9.1880961211607e-05, 0.00014910756444706387, 1.0070037121175255
15, 0.01878837339250907, 8.860603041002137e-05, 0.00015014217637107652, 1.0032448052087066
16, 0.015818630732217565, 8.56435351525483e-05, 0.00015127524528785657, 0.9987398516760165
17, 0.01321539269644929, 8.40827695942103e-05, 0.00015248692856611817, 0.9934166776926415
18, 0.010966709894095, 8.491562280942469e-05, 0.00015375560885177485, 0.9872326261075863
19, 0.009055803524670102, 8.877611457892085e-05, 0.00015506245326029098, 0.98019206199948
20, 0.007461713501898498, 9.557916781829061e-05, 0.00015638709055872184, 0.9723650566860494
21, 0.006159818330479449, 0.00010441565875886307, 0.000157688302917324, 0.9639025949339947
22, 0.005122402982782497, 0.00011391042329989127, 0.0001589163852381719, 0.9550430411147338
23, 0.00431942526807609, 0.00012243478485645726, 0.00016003900864324305, 0.9461062088849893
24, 0.0037194532520343332, 0.00012828685650085738, 0.00016104067874657076, 0.9374719384801555
25, 0.0032907146212328947, 0.0001300273064321269, 0.00016191540629516746, 0.9295430455310494
26, 0.0030021941186506693, 0.0001268507492679167, 0.00016266281032879289, 0.9226981204671758
27, 0.0028246761797245494, 0.00011880902570036128, 0.00016328670840814146, 0.9172445317245389
28, 0.002731604227039428, 0.00010677656471082073, 0.00016379437013198573, 0.9133828038417516
29, 0.0026996577372954736, 9.217644911017965e-05, 0.0001641956940724997, 0.9111897197008152
30, 0.0027090204527065037, 7.65941277938898e-05, 0.0001645021970546337, 0.9106214280555052
31, 0.0027433828563299457, 6.143389662131258e-05, 0.0001647259363310299, 0.9115326007256344
32, 0.0027897582589672034, 4.771867922641978e-05, 0.00016487855084875127, 0.9137049984897024
33, 0.002838192934256192, 3.604641145383222e-05, 0.00016497058719877782, 0.9168786865235303
34, 0.002881431745292433, 2.665316921973625e-05, 0.0001650111884208789, 0.9207806626332635
35, 0.0029145771088738516, 1.9517413968744785e-05, 0.00016500811238431362, 0.9251477746278861
36, 0.0029347595599617856, 1.4458201363850344e-05, 0.0001649679697579291, 0.929742755773376
37, 0.002940824937929924, 1.1207352468903663e-05, 0.0001648965548641417, 0.9343636317571902
38, 0.0029330355651205854, 9.455010933559784e-06, 0.0001647991679361706, 0.9388475785367362
39, 0.002912779445307965, 8.87647626311579e-06, 0.00016468086425862262, 0.9430706332595257
40, 0.002882281702459258, 9.14916997072609e-06, 0.00016454659752739823, 0.9469446372239941
41, 0.0028443158014442604, 9.966123689285227e-06, 0.0001644012496679558, 0.9504125782464533
42, 0.0028019178312320516, 1.1049033512605255e-05, 0.00016424956041648028, 0.9534432254559945
43, 0.002758113769392432, 1.2160996323832439e-05, 0.0001640959875761043, 0.9560256907403679
44, 0.0027156750133669303, 1.3117185896404368e-05, 0.00016394453976740115, 0.9581643399778355
45, 0.0026769195300101675, 1.3791208254558742e-05, 0.0001637986242893578, 0.9598743149411989
46, 0.0026435737519318, 1.4115564523412808e-05, 0.00016366094319400127, 0.9611778023347014
47, 0.0026167042897464405, 1.4076037215386604e-05, 0.00016353345455339142, 0.9621010901334591
48, 0.0025967202328843696, 1.3701232704621014e-05, 0.00016341739886611067, 0.9626723794720029
49, 0.002583438312271691, 1.304942379003574e-05, 0.00016331337756287926, 0.9629202723732925
50, 0.0025761962758427204, 1.2195031163568541e-05, 0.00016322146401168922, 0.9628728300376685
51, 0.0025739956138824197, 1.1216668730406527e-05, 0.00016314132697441272, 0.9625570885358917
52, 0.002575653663974665, 1.0187937329861515e-05, 0.00016307235015909863, 0.9619989221763142
53, 0.002579946895610758, 9.171377090556298e-06, 0.00016301373700149116, 0.9612231538730189
54, 0.002585731145276693, 8.215379106542505e-06, 0.00016296459524196735, 0.9602538229704118
55, 0.0025920298154007357, 7.353490843011586e-06, 0.0001629240001830127, 0.9591145326495732
56, 0.0025980865783516408, 6.605411877549308e-06, 0.00016289103837206315, 0.9578288108996748
57, 0.002603384072603783, 5.979004181947776e-06, 0.0001628648349718956, 0.9564204310916808
58, 0.0026076338296174115, 5.472761329120181e-06, 0.00016284456858434398, 0.9549136503939794
59, 0.0026107449344504297, 5.078333793849145e-06, 0.0001628294771458239, 0.9533333364531239
60, 0.0026127797147761016, 4.782853634250232e-06, 0.000162818858018439, 0.9517049647109266
61, 0.0026139043164022553, 4.570921320355242e-06, 0.00016281206477202552, 0.9500544802215728
62, 0.002614340728516581, 4.4262043205365205e-06, 0.00016280850252027123, 0.9484080286273654
63, 0.0026143250642834486, 4.3326535113559254e-06, 0.00016280762310484843, 0.9467915707432671
64, 0.0026140750305067226, 4.275375517429216e-06, 0.00016280892094180816, 0.9452304036029219
65, 0.0026137677957012288, 4.24121351219228e-06, 0.00016281192995877121, 0.94374861740057
66, 0.0026135280536885804, 4.219091898260736e-06, 0.00016281622175456754, 0.9423685221216069
67, 0.0026134250558624028, 4.2001764063332204e-06, 0.00016282140489674884, 0.9411100795064599
68, 0.00261347675604148, 4.177893913597221e-06, 0.00016282712512818973, 0.9399903752506181
69, 0.0026136589361278545, 4.147847942319093e-06, 0.00016283306617289047, 0.9390231631550846
70, 0.0026139171902094032, 4.107657740664649e-06, 0.0001628389508032866, 0.9382185076800296
71, 0.0026141798605587995, 4.056741845861588e-06, 0.00016284454184581205, 0.9375825445699308
72, 0.0026143703644571736, 3.996061458936764e-06, 0.00016284964284618024, 0.9371173715595876
73, 0.0026144177590750137, 3.927834941654117e-06, 0.00016285409817885067, 0.9368210732982553
74, 0.0026142648097982153, 3.855232243494066e-06, 0.00016285779245562063, 0.936687877142811
75, 0.002613873217158375, 3.7820569415468052e-06, 0.00016286064915756114, 0.936708429854026
76, 0.0026132259941515344, 3.712423618195099e-06, 0.00016286262847664356, 0.93687017982477
77, 0.0026123272554415588, 3.6504392378620247e-06, 0.00016286372440514662, 0.9371578454724122
78, 0.002611199877103863, 3.5998986821073683e-06, 0.000162863961151324, 0.9375539479049279
79, 0.002609881610042259, 3.564006268387649e-06, 0.00016286338898948718, 0.9380393848761351
80, 0.0026084202854179442, 3.545136462906698e-06, 0.0001628620796731013, 0.938594023248773
81, 0.0026068687421661792, 3.5446476182138894e-06, 0.0001628601215524316, 0.9391972884908153
82, 0.002605280042746713, 3.562761946038728e-06, 0.00016285761454526296, 0.9398287319052857
83, 0.0026037034336339926, 3.598522679190324e-06, 0.0001628546651113646, 0.9404685590803544
84, 0.0026021813641468033, 3.6498352612775105e-06, 0.00016285138137936745, 0.9410981061859057
85, 0.0026007477160936436, 3.713593484545566e-06, 0.0001628478685688223, 0.9417002539920695
86, 0.0025994272345540113, 3.785884188465035e-06, 0.0001628442248403957, 0.9422597726339172
