Epoch, l_theta, l_f, l_top, l_bottom, weight_theta, weight_f, weight_flux, weight_psi
0, 0.10774881457534054, 0.33383650966407047, 14.404741294849353, 1.0228767811183463, 2000.0, 0.01, 1.0, 1.0
1, 0.10081593133991003, 0.1015030018594405, 14.472666465076495, 1.0226646479356667, 2000.0, 0.01, 1.0, 1.0
2, 0.094357111438805, 0.02073740238869394, 14.516503261764795, 1.0223753364992183, 2000.0, 0.01, 1.0, 1.0
3, 0.08802192019832572, 0.056477792469049645, 14.525246858468288, 1.0219852823477074, 2000.0, 0.01, 1.0, 1.0
4, 0.08181117735256418, 0.18979050625563312, 14.505736939683826, 1.0214746776722623, 2000.0, 0.01, 1.0, 1.0
5, 0.07575274152696987, 0.4140993220390249, 14.46619713268705, 1.0208208166000308, 2000.0, 0.01, 1.0, 1.0
6, 0.06986275864311213, 0.7282183551841961, 14.412414848897875, 1.0199993255683197, 2000.0, 0.01, 1.0, 1.0
7, 0.06415317959756203, 1.1352826698076819, 14.347665139874888, 1.0189834800093795, 2000.0, 0.01, 1.0, 1.0
8, 0.0586368495720606, 1.6435033379361483, 14.27343776112008, 1.0177428321673148, 2000.0, 0.01, 1.0, 1.0
9, 0.053328963247807226, 2.2681566579505863, 14.190066867913197, 1.0162420617822356, 2000.0, 0.01, 1.0, 1.0
10, 0.04824659575407419, 3.03557980417121, 14.096988190815699, 1.0144405359169761, 2000.0, 0.01, 1.0, 1.0
11, 0.04340769967269141, 3.9903450559475466, 13.992754616504381, 1.0122925052429206, 2000.0, 0.01, 1.0, 1.0
12, 0.038829802439685764, 5.207161189047323, 13.874922347966104, 1.0097480253680613, 2000.0, 0.01, 1.0, 1.0
13, 0.034528698686662564, 6.8104239294216775, 13.73988898132131, 1.0067547073414786, 2000.0, 0.01, 1.0, 1.0
14, 0.030517362998996527, 9.006808228866369, 13.582912212076772, 1.0032601921458368, 2000.0, 0.01, 1.0, 1.0
15, 0.026805165282087692, 12.139444276197931, 13.398398335161081, 0.9992151234977525, 2000.0, 0.01, 1.0, 1.0
16, 0.023397481774167925, 16.777286484646897, 13.180519648793505, 0.9945764533612268, 2000.0, 0.01, 1.0, 1.0
17, 0.020295704053059242, 23.85885411838192, 12.924159941526966, 0.9893108860075319, 2000.0, 0.01, 1.0, 1.0
18, 0.017497534205319947, 34.912961490970325, 12.626079721526677, 0.9833981513164721, 2000.0, 0.01, 1.0, 1.0
19, 0.01499742726854509, 52.376214343213114, 12.286298105939833, 0.97683364938471, 2000.0, 0.01, 1.0, 1.0
20, 0.012787083705788032, 80.00017981747142, 11.909718870497725, 0.9696298841606216, 2000.0, 0.01, 1.0, 1.0
21, 0.010855941296828903, 123.24514572917776, 11.50802033009393, 0.9618160938467338, 2000.0, 0.01, 1.0, 1.0
22, 0.009191630361688172, 189.2712436621681, 11.101967321123503, 0.9534360687649625, 2000.0, 0.01, 1.0, 1.0
23, 0.007780336544593202, 285.3216774173531, 10.725016067825974, 0.9445470075590123, 2000.0, 0.01, 1.0, 1.0
24, 0.006606929562030642, 412.0612068599248, 10.431123659361601, 0.9352309414370353, 2000.0, 0.01, 1.0, 1.0
