Epoch, l_theta, l_f, l_top, l_bottom, weight_theta, weight_f, weight_flux, weight_psi
0, 0.09786781371915741, 0.008660141510634288, 14.419129100084433, 1.0228767811183463, 500.0, 1.0, 1.0, 1.0
1, 0.09188516540082144, 0.007397250880825348, 14.401038599529246, 1.0226461233203725, 500.0, 1.0, 1.0, 1.0
2, 0.08614652300577763, 0.006315954583023666, 14.380192894161764, 1.0223420881083227, 500.0, 1.0, 1.0, 1.0
3, 0.08042198265148102, 0.005382835142525655, 14.354619567007383, 1.0219443414700982, 500.0, 1.0, 1.0, 1.0
4, 0.07471950308058485, 0.0046140764972194504, 14.323543096207036, 1.0214281815150297, 500.0, 1.0, 1.0, 1.0
5, 0.06905675866689874, 0.004033420762757615, 14.28592838276627, 1.0207688439058975, 500.0, 1.0, 1.0, 1.0
6, 0.06346051300149591, 0.003680695064902571, 14.240451611343087, 1.0199410001125686, 500.0, 1.0, 1.0, 1.0
7, 0.057967724233016084, 0.003615978899905116, 14.185529381681047, 1.0189179673436954, 500.0, 1.0, 1.0, 1.0
8, 0.052617978903517625, 0.003904036108109778, 14.119303783590707, 1.0176699934518998, 500.0, 1.0, 1.0, 1.0
9, 0.047449401859983385, 0.004588168139502209, 14.039567756625097, 1.016162653045956, 500.0, 1.0, 1.0, 1.0
10, 0.04249737344711643, 0.005677920390263004, 13.943645861301196, 1.0143558848290724, 500.0, 1.0, 1.0, 1.0
11, 0.037793682248352216, 0.007149778080263344, 13.828224786881897, 1.0122037846361676, 500.0, 1.0, 1.0, 1.0
12, 0.03336557275830241, 0.008940964361484956, 13.689114499786193, 1.0096556703264659, 500.0, 1.0, 1.0, 1.0
13, 0.029234918380777634, 0.010939327186388105, 13.520927266260417, 1.0066583123973614, 500.0, 1.0, 1.0, 1.0
14, 0.025417697815685612, 0.012992556226965355, 13.316610323836692, 1.0031589538642374, 500.0, 1.0, 1.0, 1.0
15, 0.021923901688364847, 0.014945059298623409, 13.066781853151435, 0.9991090169031124, 500.0, 1.0, 1.0, 1.0
16, 0.01875786715249408, 0.01668727822038055, 12.758932674141612, 0.9944685084073789, 500.0, 1.0, 1.0, 1.0
17, 0.015918908286114312, 0.018201523743859978, 12.376838316445955, 0.9892105360598534, 500.0, 1.0, 1.0, 1.0
18, 0.013402112995774932, 0.019606167130212876, 11.901001147695323, 0.9833259403177764, 500.0, 1.0, 1.0, 1.0
19, 0.0111990912819802, 0.021218169578979228, 11.311842172329085, 0.9768273751802633, 500.0, 1.0, 1.0, 1.0
20, 0.009298505821972718, 0.02366487591874307, 10.598507448928505, 0.969750834199898, 500.0, 1.0, 1.0, 1.0
21, 0.007686446849048408, 0.02808184710403426, 9.776859753287777, 0.96215487277461, 500.0, 1.0, 1.0, 1.0
