Epoch, l_theta, l_f, l_top, l_bottom
0, 0.0017016493494312157, 9.282375484045599e-09, 0.0001436634625759198, 0.9441927158900816
1, 0.0017016491569840763, 9.270130048253443e-09, 0.0001436630465640235, 0.944192953365304
2, 0.0017016444695449673, 9.267798952932071e-09, 0.000143662689125902, 0.9441946759637897
3, 0.00170162173932976, 9.26251552287929e-09, 0.00014366133473202425, 0.9442031701845547
4, 0.001701568323546563, 9.258167391307686e-09, 0.0001436581849720237, 0.944225994202759
5, 0.0017015156618001288, 9.24989349591945e-09, 0.00014365463062951487, 0.9442578442075433
6, 0.0017014408001665973, 9.196728417344532e-09, 0.00014365178767741316, 0.9443516593938592
7, 0.0017013609011390048, 8.962087250554141e-09, 0.0001436512063627507, 0.9446849037554607
8, 0.001701364655423923, 8.808693703376e-09, 0.0001436567857056614, 0.9449136730788796
9, 0.001701344995353777, 8.735994287269776e-09, 0.00014366518230680403, 0.9450751613282251
10, 0.0017012954982677647, 8.69835548362103e-09, 0.00014367463023106338, 0.9451977507260014
11, 0.0017011546758813668, 8.615720861132937e-09, 0.000143698351535596, 0.9454879211329499
12, 0.0017008776896362617, 8.452290508783666e-09, 0.0001437457247461561, 0.9460787488823336
13, 0.001700475808906159, 8.222956583588293e-09, 0.0001438172562196557, 0.9470046797745774
14, 0.0016999937654103294, 7.960671578000489e-09, 0.00014389427891326048, 0.9482732971326933
15, 0.0016996998292243216, 7.926027034370709e-09, 0.0001439333563410831, 0.9490149756796098
16, 0.001699659423529784, 7.891187443376084e-09, 0.00014393422732442238, 0.949114211888733
17, 0.0016995973105362508, 7.71485053522898e-09, 0.000143940231587433, 0.9493283486734287
18, 0.0016995572337258592, 7.201216453811827e-09, 0.00014396953947138638, 0.9500085942017981
19, 0.0016994322777267464, 6.8860847983820125e-09, 0.00014401508440336686, 0.950699516704852
20, 0.0016987639089056934, 6.687277431503864e-09, 0.0001441411984029053, 0.9520869548521806
21, 0.001697930258659074, 6.763252433809253e-09, 0.00014429872189248332, 0.9533634953363992
22, 0.0016973489339717417, 6.573015303134193e-09, 0.00014445696892244727, 0.9542325165611892
23, 0.0016968467002206054, 6.376919013094951e-09, 0.00014463613905030162, 0.9548299405018292
24, 0.0016967183773317607, 6.2798086518513824e-09, 0.00014467270906967612, 0.9547058671149308
25, 0.0016965464503619703, 6.302251592280128e-09, 0.00014471277410357098, 0.9547200482797645
26, 0.0016966251602035236, 6.1240657998101664e-09, 0.000144683632206457, 0.954287687740408
27, 0.0016966563420596143, 5.942573580292734e-09, 0.0001446815684631641, 0.9541328360109607
28, 0.0016967190373069567, 5.558280204679682e-09, 0.00014468468466605759, 0.9538491220044955
29, 0.0016966185883134288, 5.2459692877956106e-09, 0.00014472153129214724, 0.9536539364355991
30, 0.0016962680585060183, 5.1145257257008466e-09, 0.00014480462315202413, 0.9536192692478164
31, 0.0016959715428978698, 5.105962293183116e-09, 0.00014488570714474693, 0.9538104808879301
32, 0.0016957778598020174, 5.079890529487392e-09, 0.00014495694217360144, 0.9542119746328274
33, 0.0016955312383953296, 5.113854272734516e-09, 0.00014505538954611655, 0.9549288243591381
34, 0.0016953089585913911, 5.186183369575042e-09, 0.00014513599617364546, 0.955538378124731
35, 0.0016949438961995308, 5.322645312064972e-09, 0.00014526720218492535, 0.9564571885908084
36, 0.0016946084371317954, 5.402411269858642e-09, 0.00014539080121196606, 0.9571763963057209
37, 0.0016941839161358236, 5.550260507186512e-09, 0.0001455556328435236, 0.9578955731805906
38, 0.0016940337505494505, 5.596591808268226e-09, 0.00014556006491248303, 0.9576248894806619
39, 0.0016938335893797827, 5.61774919225094e-09, 0.00014564554959701977, 0.957812369005537
40, 0.0016939762122582709, 5.398593990025189e-09, 0.00014558451385061075, 0.9574070181487696
41, 0.0016941253743098356, 5.158636317679152e-09, 0.00014551710129473834, 0.956847243476259
42, 0.0016942191413966375, 4.934212943812049e-09, 0.0001454636307597701, 0.9563222127972256
43, 0.0016942256060640932, 4.683288115980013e-09, 0.0001454078199341142, 0.9555666828099346
44, 0.0016940483394231834, 4.685654979312688e-09, 0.00014542485250979332, 0.9554145201851013
45, 0.0016937393745994444, 4.7550139684415225e-09, 0.00014549250090420158, 0.9555792220448565
46, 0.0016933124637985646, 4.846813707881954e-09, 0.00014562017539324973, 0.9560208495804587
47, 0.0016928985226093054, 4.795483303979177e-09, 0.00014576158197119728, 0.9564802962031291
48, 0.0016922297616416455, 4.493345515634904e-09, 0.0001459755544321874, 0.956997306160163
49, 0.0016912072779406901, 4.239691374719666e-09, 0.00014620287754446882, 0.9573105674030713
50, 0.0016896960581985775, 4.6266901161412454e-09, 0.00014654881647796362, 0.9579865628727574
51, 0.001689032399382726, 4.796080857880113e-09, 0.0001466673812392994, 0.957890968970684
52, 0.00168836257575966, 5.159739328006573e-09, 0.00014695912624300552, 0.9586668813887327
53, 0.0016878582717517947, 5.446183564018848e-09, 0.00014720201469317864, 0.959394193512888
54, 0.0016872622656049349, 5.7437599555495345e-09, 0.0001474902386445495, 0.9603440485730437
55, 0.0016865790079318016, 6.2075217637922456e-09, 0.00014773627389192103, 0.9611067065813444
56, 0.0016855171452031408, 7.041948446862424e-09, 0.0001481485070941763, 0.9622741502571849
57, 0.0016851002512382636, 7.399210837463684e-09, 0.00014826078223400974, 0.9625186394607487
58, 0.001684357718538064, 8.01116969745291e-09, 0.00014853832056532925, 0.963318885421613
59, 0.0016835248605791878, 8.712725792617686e-09, 0.00014889077755911965, 0.9641799746992668
60, 0.0016827254520842203, 9.461892678084961e-09, 0.0001492222689671537, 0.9649525773800728
61, 0.0016828198650115868, 9.281806405812995e-09, 0.00014917821476513748, 0.964827001796837
62, 0.0016824447546316742, 9.493368093712364e-09, 0.00014930458632733196, 0.9650402925248533
63, 0.001681491844411087, 1.018507331989986e-08, 0.00014960838810647916, 0.9656072836331109
64, 0.0016795074438386273, 1.1856169788179773e-08, 0.00015024549438637892, 0.9668338753751633
65, 0.0016791995086919253, 1.2014166693912997e-08, 0.00015019813089408037, 0.9666910371060362
66, 0.0016789824063973243, 1.2085613458658622e-08, 0.00015026012160923618, 0.9668597446107674
67, 0.00167958986720359, 1.102011626638443e-08, 0.00014995234430395873, 0.9663794838023968
68, 0.0016804862094860888, 9.869968884350398e-09, 0.00014953979151593192, 0.9655307946571209
69, 0.0016809869218274288, 9.22071499558403e-09, 0.00014922937017592829, 0.9646996342576254
70, 0.0016810596242816318, 9.049149578701638e-09, 0.000149155698689444, 0.9643756971887374
71, 0.001681898218091759, 8.13530820527919e-09, 0.0001488556274874464, 0.9635364717570662
72, 0.0016820472353771385, 7.939493747314153e-09, 0.0001487998397317845, 0.9634527810353709
73, 0.0016825486733577685, 7.387391908380614e-09, 0.0001485971674760701, 0.9630300148967731
74, 0.0016828415680216432, 7.042160281242014e-09, 0.00014846605238746927, 0.9626980652245999
75, 0.0016833324019710032, 6.435998088376137e-09, 0.00014823524631136663, 0.9620279675706958
76, 0.0016837153413689898, 5.858061575364594e-09, 0.00014801955670548888, 0.961317017606128
77, 0.0016845926564728539, 4.6756254121064795e-09, 0.00014757877893468, 0.9596789219604692
78, 0.00168435133364541, 4.4280569087500645e-09, 0.00014739825197094975, 0.9582348027679641
79, 0.0016852453854593653, 3.0960064428622817e-09, 0.00014697718907510988, 0.9563795505955159
80, 0.0016845407417514977, 3.114662915224649e-09, 0.0001471596415513732, 0.9570885378299786
81, 0.0016821982265102689, 3.0840046746250245e-09, 0.0001476574958857126, 0.9578186675592343
82, 0.001678803854325412, 4.033216154361295e-09, 0.00014876915867837148, 0.9596996630784737
83, 0.0016760857221422838, 5.2252355780492945e-09, 0.00014968242429806, 0.9604823436625564
84, 0.0016724715103521065, 7.2432825808828815e-09, 0.00015082594185105293, 0.9582822543831874
85, 0.0016695420602998792, 6.795366746366438e-09, 0.00015132870774364423, 0.9599359242468971
86, 0.001669842184851871, 5.115622871707017e-09, 0.00015110907201129725, 0.9601484566521586
87, 0.0016665225985283952, 6.103938995116132e-09, 0.00015227691149755136, 0.961407905345984
88, 0.001663599045687998, 6.716691776081377e-09, 0.00015333069835414963, 0.962505405690805
89, 0.0016606964476347137, 6.976860547749742e-09, 0.00015423349740854576, 0.9651384627461462
90, 0.001658187752974577, 8.424415467703673e-09, 0.00015523707361970657, 0.9664944469719975
91, 0.0016577432282384472, 7.702708976587018e-09, 0.00015539616719967427, 0.966234082163483
92, 0.0016564051227828144, 7.46731040713735e-09, 0.0001561886397366, 0.965625176319159
93, 0.0016553400990955568, 7.2669794974107525e-09, 0.0001569080450943504, 0.965307554261652
94, 0.0016547252671461935, 7.32085154754088e-09, 0.00015748286429622923, 0.9652858111859023
95, 0.0016527652265250622, 7.665646592410383e-09, 0.00015871594520849473, 0.9659768757297985
