Epoch, l_theta, l_f, l_top, l_bottom
0, 0.09438061494170569, 3.446784896828078e-06, 0.00014407102071659745, 1.0225310620186692
1, 0.08988994380730442, 1.0186168436703386e-05, 0.0001441738845981871, 1.0229924078804307
2, 0.08529886704809754, 2.0855738524689814e-05, 0.00014430084611745996, 1.0233684735247774
3, 0.08052952545566627, 3.526300553823783e-05, 0.00014446998616553683, 1.0236870253167387
4, 0.07556653820651632, 5.283591225259536e-05, 0.00014470848410606457, 1.0239537221765045
5, 0.07043939346191853, 7.239159156105882e-05, 0.00014504778575082534, 1.024172062619864
6, 0.0651962302925753, 9.227907289277068e-05, 0.00014552845505933157, 1.0243464368873691
7, 0.059893486553654604, 0.0001108037082059841, 0.00014620142588411472, 1.024482468169816
8, 0.05459047084511942, 0.0001270781226926975, 0.00014712761183963195, 1.024586507933827
9, 0.04934728302398915, 0.00014260630682143163, 0.00014837507728328618, 1.0246649035685667
10, 0.04422495312868829, 0.00016397017416424782, 0.00015001255172367305, 1.0247234141183006
11, 0.03928713766798862, 0.00020694153242813252, 0.00015209862776570648, 1.0247668352647363
12, 0.034605520412549086, 0.0002995215780528685, 0.0001546739535812755, 1.0247988737606082
13, 0.03027692935868352, 0.0004734943432863639, 0.0001576612350170453, 1.0248221560467148
14, 0.026458125252395822, 0.0007249855237942995, 0.00016076877831750776, 1.0248382930506164
15, 0.02335045484219756, 0.0009506110056905844, 0.00016338589163418112, 1.0248482056983288
16, 0.021006064328721978, 0.0010156335439899557, 0.00016490215580345266, 1.024853106118071
17, 0.019260845301028125, 0.0009157225325035863, 0.00016531078649331546, 1.0248546194077026
18, 0.01791501911617548, 0.0007459606866755456, 0.00016498313070901265, 1.024853979638338
19, 0.01681179748402488, 0.0005927621365372501, 0.00016432434088364478, 1.0248520299092485
20, 0.01583588205945875, 0.0004904670627083351, 0.00016365165424291249, 1.0248495105798114
21, 0.0149073624538093, 0.00043123883399535056, 0.00016316135151639162, 1.0248471767865228
22, 0.013977743860964275, 0.0003914816926458582, 0.0001629389840052005, 1.024845706581088
23, 0.013024037301165605, 0.0003512582111750874, 0.00016299597182308347, 1.0248455387461237
24, 0.012041381690124869, 0.0003010849836930604, 0.00016330681979907216, 1.0248467919655535
25, 0.01103656225231888, 0.00024149320300258624, 0.0001638326393333337, 1.0248493047100957
26, 0.01002367720414717, 0.00018084344425012812, 0.00016453181561861357, 1.0248527442719986
27, 0.009021666904161533, 0.0001331599977381019, 0.00016536365148407304, 1.0248567175780097
28, 0.008052811072550667, 0.00011478379140883911, 0.00016629057712069128, 1.024860845876975
29, 0.007141319246472503, 0.00013639653677193015, 0.0001672842328587171, 1.0248648003745509
30, 0.006311312346389806, 0.00018851785800567345, 0.00016833739020844424, 1.0248683190172867
31, 0.005583598948206153, 0.00023611923967525414, 0.00016946568565788972, 1.02487122797094
32, 0.004971515584674675, 0.00024689251416132443, 0.00017068230606233028, 1.0248734614725892
33, 0.004478505911005268, 0.00022069458446086231, 0.00017198277789359282, 1.0248750482260185
34, 0.00409934851142702, 0.00018267463061372283, 0.0001733533560468662, 1.0248760728962987
35, 0.003822974928325429, 0.00016019487308048907, 0.00017477450628017074, 1.0248766522820203
36, 0.0036344728444710032, 0.00016534790987611335, 0.00017621459174263626, 1.0248769346359536
37, 0.0035160849044167126, 0.000190094775820353, 0.00017762149093131262, 1.024877098484508
38, 0.003448371326224531, 0.00021439720234282608, 0.00017891821986771924, 1.0248773174882724
39, 0.003412353100728894, 0.00022061256145463937, 0.00018000671481991737, 1.0248776937723882
40, 0.0033920905526464602, 0.00020341074957989642, 0.00018078239715473967, 1.024878216177799
41, 0.0033764914493400813, 0.00017022642881600706, 0.00018115707053075313, 1.024878780347705
42, 0.003359720628188815, 0.00013499774483815077, 0.00018108233160411152, 1.02487924305776
43, 0.0033403723068110196, 0.00010988770022813653, 0.00018056447120290916, 1.0248794682799232
44, 0.0033199265807517288, 9.887303689127236e-05, 0.00017966426267444806, 1.0248793499282667
45, 0.0033010266489867305, 9.658754749332196e-05, 0.0001784804510834991, 1.024878818740615
46, 0.003286005740829833, 9.36392030032977e-05, 0.00017712435389239547, 1.024877843862316
47, 0.0032759558677575703, 8.429378904373153e-05, 0.00017569900917312697, 1.0248764335630616
48, 0.0032704546545031733, 6.978854656236414e-05, 0.00017429019453061505, 1.0248746362888501
49, 0.0032678752271210337, 5.55292915237791e-05, 0.0001729653434157398, 1.0248725429388883
50, 0.0032660473093510207, 4.619393179318832e-05, 0.00017177442614410592, 1.0248702880558564
51, 0.0032629483964340227, 4.286496541468501e-05, 0.0001707508992671792, 1.0248680431543058
52, 0.003257144656362069, 4.327360218300525e-05, 0.0001699129295013897, 1.0248659953995258
53, 0.003247886380278367, 4.392647688938958e-05, 0.00016926516066625793, 1.024864312236636
54, 0.0032349689614363125, 4.230487758369111e-05, 0.00016880095878499905, 1.024863103671368
55, 0.0032185488699922717, 3.795017501208283e-05, 0.00016850474144569806, 1.0248623986945546
56, 0.0031990381929425807, 3.222760511042039e-05, 0.0001683538960392296, 1.024862145080281
57, 0.0031770878593277148, 2.7245027030605226e-05, 0.00016832010048160404, 1.0248622291229725
58, 0.003153595408038682, 2.462079874510152e-05, 0.0001683703807722533, 1.0248625044365745
59, 0.00312966196994398, 2.4696081734783735e-05, 0.000168468594979027, 1.0248628197082459
60, 0.0031064608831681147, 2.6515038285247276e-05, 0.00016857795562174926, 1.0248630400173748
61, 0.003085039985242481, 2.850728650391982e-05, 0.00016866464314980076, 1.024863060449779
62, 0.0030661277604022586, 2.9424691528445145e-05, 0.00016870179219762336, 1.0248628129608794
63, 0.003050020408618436, 2.895306407294481e-05, 0.00016867266421915803, 1.0248622684371014
64, 0.003036588163874799, 2.767235976377725e-05, 0.00016857198833128623, 1.024861436010244
65, 0.003025384874009546, 2.6491573272689686e-05, 0.0001684050972174901, 1.0248603606344302
66, 0.003015812007982722, 2.5992996906302942e-05, 0.0001681851914714092, 1.024859118057996
67, 0.003007286231773572, 2.6102820579002525e-05, 0.0001679295521094057, 1.0248578049792412
68, 0.0029993720353200725, 2.623605862817764e-05, 0.0001676557068447011, 1.0248565229848463
69, 0.002991852767415436, 2.5751164375729524e-05, 0.00016737843691794842, 1.0248553581942876
70, 0.0029847255521028705, 2.4385376116864648e-05, 0.0001671081312061482, 1.024854362331518
71, 0.002978124280917869, 2.2401991446458702e-05, 0.00016685050876442235, 1.0248535419355735
72, 0.002972198344522358, 2.0394350673276856e-05, 0.00016660736591088665, 1.0248528593508737
