Epoch, l_theta, l_f, l_top, l_bottom
53, 7.737217798555422e-05, 6.391166582176927e-07, 3.4052014535529646e-05, 3.3496037917097514e-05
54, 7.724063162884021e-05, 6.441584520292358e-07, 3.4026073414529436e-05, 3.454220634544104e-05
55, 7.713421578195168e-05, 6.494003940210164e-07, 3.39990377024007e-05, 3.590361931930422e-05
56, 7.709097183599085e-05, 6.508484808382128e-07, 3.4007095725295856e-05, 3.31341220426527e-05
57, 7.707885584332013e-05, 6.497383226094433e-07, 3.400221836827219e-05, 3.255785748719488e-05
58, 7.70782518628949e-05, 6.482231366246875e-07, 3.400535434058349e-05, 3.122154310526257e-05
59, 7.706538944115415e-05, 6.473277693968507e-07, 3.4007482440930326e-05, 2.9909620984058365e-05
60, 7.697525255700843e-05, 6.531294436925907e-07, 3.400829646200754e-05, 2.7368795020472828e-05
61, 7.688150398879777e-05, 6.540391686154287e-07, 3.401384026388437e-05, 2.3760197638062155e-05
62, 7.673356904590622e-05, 6.59571631709277e-07, 3.402193432679913e-05, 2.023021509848504e-05
63, 7.654934226855855e-05, 6.70565491298257e-07, 3.402853591390588e-05, 1.7791964146202915e-05
64, 7.640601002633734e-05, 6.784588228574709e-07, 3.4020416446441116e-05, 1.5458148693161838e-05
65, 7.618141691042426e-05, 6.922653196147183e-07, 3.4023826577005764e-05, 9.504291596291869e-06
66, 7.61475671496516e-05, 6.909203080769853e-07, 3.400850246119876e-05, 8.151147607765881e-06
67, 7.61614093087243e-05, 6.836982839267291e-07, 3.400175558936255e-05, 8.70499788003631e-06
68, 7.608828787920503e-05, 6.853942309030181e-07, 3.398364209794769e-05, 9.961524425622931e-06
69, 7.603130473179297e-05, 6.83490445674573e-07, 3.396998185069715e-05, 1.2650096567691148e-05
70, 7.566008529670449e-05, 7.051859982577635e-07, 3.393497121376201e-05, 2.4174077952541e-05
71, 7.545085097293393e-05, 7.175290555278801e-07, 3.3929359582893856e-05, 3.215875546099557e-05
72, 7.533893928439208e-05, 7.187980601288669e-07, 3.392697886058108e-05, 2.9025196532362332e-05
73, 7.518806867510111e-05, 7.294175277011509e-07, 3.392805096179151e-05, 2.4627722253138386e-05
74, 7.508107198239611e-05, 7.368981989210981e-07, 3.3922250981383833e-05, 2.2491955339793848e-05
75, 7.49417420802888e-05, 7.436008352744923e-07, 3.390457800043708e-05, 1.9359082922297052e-05
76, 7.465069698768188e-05, 7.643048495847199e-07, 3.3824795607498164e-05, 1.266533609402919e-05
77, 7.456414125996301e-05, 7.626790570829894e-07, 3.386209598897968e-05, 1.564865900596792e-05
78, 7.464639492347934e-05, 7.500140633494257e-07, 3.3866305804995154e-05, 1.6685780070601278e-05
79, 7.463191462609395e-05, 7.446875119698552e-07, 3.384998413026731e-05, 2.0605414618382582e-05
80, 7.463050158587424e-05, 7.384646543263174e-07, 3.3836161595857456e-05, 2.4894435672052362e-05
81, 7.442775321007924e-05, 7.485384541171202e-07, 3.3771083812705195e-05, 3.396681963423428e-05
82, 7.417686797270554e-05, 7.625805776016441e-07, 3.373361763947945e-05, 3.905845626756707e-05
83, 7.388384040292628e-05, 7.797921391036404e-07, 3.3677997248798876e-05, 4.1000350769666385e-05
84, 7.357333224170757e-05, 8.003268239690312e-07, 3.362285150529381e-05, 3.9719784252579534e-05
85, 7.354037246603725e-05, 7.966897034340111e-07, 3.3596759785489306e-05, 4.166873188398093e-05
86, 7.348371098009217e-05, 7.97320263913332e-07, 3.3583263610209616e-05, 4.055827791780703e-05
87, 7.356073138276138e-05, 7.847431871177013e-07, 3.358345361109555e-05, 3.9838677055021274e-05
88, 7.349120233848816e-05, 7.821303649479466e-07, 3.355597761819463e-05, 3.975809617144514e-05
89, 7.335242148453278e-05, 7.842077230191792e-07, 3.350998591122523e-05, 4.026602765404909e-05
90, 7.311083925805338e-05, 7.968205784935027e-07, 3.3469053562919244e-05, 3.8925571106731694e-05
91, 7.273513729244276e-05, 8.18087615745017e-07, 3.339208227541324e-05, 3.755171814432668e-05
92, 7.236104263151105e-05, 8.460253590807695e-07, 3.332794212177397e-05, 3.614041798309889e-05
93, 7.212030296745557e-05, 8.641267043021225e-07, 3.324671642641371e-05, 3.7019982943622695e-05
94, 7.215088645748191e-05, 8.582673953432027e-07, 3.324758748557218e-05, 3.566183601958822e-05
95, 7.213319025535198e-05, 8.562615890115679e-07, 3.3239765631213334e-05, 3.322705899900575e-05
96, 7.224439349061013e-05, 8.41881275580481e-07, 3.3240956168435926e-05, 2.9846011093025494e-05
97, 7.222482341926056e-05, 8.397276564876255e-07, 3.322339762611513e-05, 2.611762744755883e-05
98, 7.220864456555586e-05, 8.372602996496052e-07, 3.320845201810863e-05, 2.2366628050887693e-05
99, 7.214417873780229e-05, 8.381685523769509e-07, 3.317278893402121e-05, 1.8596836304009045e-05
100, 7.192435734157994e-05, 8.576900945291863e-07, 3.3159644589621485e-05, 1.3937023046817454e-05
101, 7.189793567892419e-05, 8.546188557741216e-07, 3.3135255724677986e-05, 1.3657893366153969e-05
102, 7.184073800476622e-05, 8.57608053579075e-07, 3.311940400362995e-05, 1.3040812970499014e-05
103, 7.17012959781221e-05, 8.672932783964417e-07, 3.309102839997139e-05, 1.1055624650616353e-05
104, 7.153201328319272e-05, 8.787394535528759e-07, 3.306596813981405e-05, 9.581312757206295e-06
105, 7.133934958286168e-05, 8.89512374051204e-07, 3.3034690322578535e-05, 7.167249375864761e-06
106, 7.119102854650925e-05, 8.973807735136494e-07, 3.303390937040924e-05, 1.1122871990019226e-05
107, 7.112160395012586e-05, 8.946973009140403e-07, 3.302472523267484e-05, 6.414571989583042e-06
108, 7.114707716408148e-05, 8.868741379914032e-07, 3.306148417472682e-05, 7.217859956175663e-06
109, 7.118565277946219e-05, 8.757771666186695e-07, 3.307780357396959e-05, 5.597499102970566e-06
110, 7.124296143874679e-05, 8.637479109443992e-07, 3.309734272270431e-05, 4.79927371510562e-06
111, 7.10926089305214e-05, 8.657545438050447e-07, 3.306539884319808e-05, 1.8489806472892992e-06
112, 7.077208571228804e-05, 8.813906085916392e-07, 3.300724802429756e-05, 1.9001806569159121e-06
113, 7.05135820491454e-05, 9.020423567634812e-07, 3.290683498583382e-05, 1.2236310066856784e-05
114, 7.03483343464927e-05, 9.092827413074706e-07, 3.2882628388381444e-05, 8.209758085006349e-06
115, 7.03541891750231e-05, 9.034914099093806e-07, 3.287471997701192e-05, 7.691462950727885e-06
116, 7.006886185910633e-05, 9.265990116906068e-07, 3.2802761700555225e-05, 9.502515561341608e-06
117, 6.995476836603962e-05, 9.283228281553676e-07, 3.2759865669101915e-05, 1.450120991340669e-05
118, 6.989140404029234e-05, 9.22803945413975e-07, 3.2724132443091515e-05, 2.6360736219448664e-05
119, 6.996876177344171e-05, 9.131671155643286e-07, 3.2720962312620206e-05, 2.6918551464805453e-05
120, 7.003058012953896e-05, 9.025401127087499e-07, 3.272290852890356e-05, 3.007753269632915e-05
121, 7.011229810256773e-05, 8.884991505297946e-07, 3.272533453475634e-05, 2.9788139033869555e-05
122, 7.016120927752456e-05, 8.784133333614937e-07, 3.272189693327238e-05, 2.6343504735662643e-05
123, 7.011195451502547e-05, 8.767049463651002e-07, 3.2699551088549e-05, 2.29798453645587e-05
124, 6.995653646128373e-05, 8.806564276833349e-07, 3.26648103603793e-05, 2.2234602278168013e-05
125, 6.985634692588581e-05, 8.880930731278436e-07, 3.2620694634798605e-05, 2.3629316351549947e-05
126, 6.963552440921712e-05, 9.006050549201841e-07, 3.2595982790109855e-05, 2.833462390768172e-05
127, 6.951349745610395e-05, 9.075315767589793e-07, 3.2583350113904966e-05, 2.970212695473092e-05
128, 6.937578016144468e-05, 9.147516907324137e-07, 3.256685568065331e-05, 3.1519368873034576e-05
129, 6.92574401351716e-05, 9.190708528341941e-07, 3.252933379607613e-05, 3.374642467152672e-05
130, 6.911030393024612e-05, 9.293071406449703e-07, 3.252165380829935e-05, 4.6065985672756496e-05
131, 6.920040628750848e-05, 9.10728979188565e-07, 3.25088370219481e-05, 4.075625921491425e-05
132, 6.921195553033682e-05, 9.058586206974204e-07, 3.2499439116850996e-05, 4.091719570831568e-05
133, 6.92440810782567e-05, 8.977038651607073e-07, 3.249743608727392e-05, 4.100249277261552e-05
134, 6.911361801213376e-05, 9.028369146023912e-07, 3.2467777894313755e-05, 4.236751027646308e-05
135, 6.89944871335945e-05, 9.045433299349132e-07, 3.244668353311772e-05, 3.686097183573834e-05
136, 6.874435243610183e-05, 9.224553113936613e-07, 3.239813138962534e-05, 3.3545682519758014e-05
137, 6.86559482056882e-05, 9.256012377747988e-07, 3.237832377211732e-05, 2.6949434920215533e-05
138, 6.851699394211247e-05, 9.35543954115387e-07, 3.233614978275636e-05, 2.5960846011358237e-05
139, 6.84584875851703e-05, 9.356191952814612e-07, 3.2285146967444596e-05, 2.2984313091773972e-05
140, 6.833166427645011e-05, 9.412651721174668e-07, 3.2207830855711764e-05, 2.058911417878124e-05
141, 6.831671855099273e-05, 9.376927507316856e-07, 3.216956263328828e-05, 1.8373635929319378e-05
142, 6.825951891181193e-05, 9.352537842459021e-07, 3.213761996211981e-05, 1.8503464526814047e-05
143, 6.81099630462161e-05, 9.395037008002124e-07, 3.208804067175919e-05, 2.1227900974559223e-05
144, 6.806133140989628e-05, 9.371262250323134e-07, 3.207958985746913e-05, 2.2115090717288676e-05
145, 6.79992745298428e-05, 9.361313130795054e-07, 3.2090151462955336e-05, 2.5473811269897464e-05
146, 6.78444802603406e-05, 9.470378852083361e-07, 3.2048438584286736e-05, 2.6717219219197792e-05
147, 6.792067348631641e-05, 9.328927761470845e-07, 3.2073538978585087e-05, 2.727569082464921e-05
148, 6.794216059938039e-05, 9.229720083403255e-07, 3.2076465402509346e-05, 2.8736565780255753e-05
149, 6.792845172919065e-05, 9.192634863557955e-07, 3.2065889573572234e-05, 2.9729357813125042e-05
150, 6.763034921202175e-05, 9.368374779617087e-07, 3.199166511153606e-05, 3.7366345604093644e-05
151, 6.738918152480936e-05, 9.493079107805659e-07, 3.192753716626756e-05, 3.7981860220848385e-05
152, 6.727545548401972e-05, 9.548908880094602e-07, 3.189706097677196e-05, 3.607130047065317e-05
153, 6.709255352222574e-05, 9.698935877375806e-07, 3.184611026664493e-05, 3.6699387042711915e-05
154, 6.708421070069823e-05, 9.652505499539484e-07, 3.182262080119047e-05, 3.761527079683825e-05
155, 6.694906499918766e-05, 9.674930835952304e-07, 3.173326880266369e-05, 4.678902697748412e-05
156, 6.685825751389369e-05, 9.671271863798773e-07, 3.170894632135648e-05, 4.984761660251939e-05
157, 6.67470185037707e-05, 9.65075687198149e-07, 3.16046497019076e-05, 5.857751243719748e-05
158, 6.668464332553019e-05, 9.607228869924047e-07, 3.159289658918472e-05, 5.933531797753223e-05
159, 6.665059850906976e-05, 9.539563863334522e-07, 3.160831239718155e-05, 5.7631543645137504e-05
160, 6.652072922945135e-05, 9.58535869026613e-07, 3.1583131001498256e-05, 5.39203062708254e-05
161, 6.629418929260699e-05, 9.7116747310358e-07, 3.150841664467184e-05, 4.4182624312386e-05
162, 6.618070743522166e-05, 9.76071538514264e-07, 3.1465107274664904e-05, 4.6510055858749416e-05
163, 6.60401809499237e-05, 9.852762422637907e-07, 3.14063871620365e-05, 4.5602349327521596e-05
164, 6.588456199217997e-05, 9.949566226699126e-07, 3.134758140694306e-05, 4.761385792558257e-05
165, 6.575444462356643e-05, 1.0057096388960367e-06, 3.130135061367811e-05, 4.621797836489864e-05
166, 6.57266110888955e-05, 1.006985595121038e-06, 3.1289796601127115e-05, 4.4943896636510644e-05
167, 6.560565766033815e-05, 1.017157032589301e-06, 3.1254370679400934e-05, 4.69312762223314e-05
168, 6.56522440802951e-05, 1.0103616514580735e-06, 3.1266123859881385e-05, 4.574943906128529e-05
169, 6.565416782169411e-05, 1.0072858354211465e-06, 3.12611843361573e-05, 4.685399750345309e-05
170, 6.563933307226535e-05, 1.002309242384253e-06, 3.1246291364370854e-05, 4.5107172028475294e-05
171, 6.552364365057703e-05, 1.0065549851442837e-06, 3.121723925794216e-05, 4.963278132075805e-05
172, 6.543250459764877e-05, 1.0061958876183523e-06, 3.115712454688277e-05, 5.167056314937881e-05
173, 6.527972055385138e-05, 1.0102625891784938e-06, 3.108566302073905e-05, 5.8233845021160944e-05
174, 6.518775134744381e-05, 1.0112529664065525e-06, 3.1049013444167316e-05, 6.40191551264905e-05
175, 6.509774852802697e-05, 1.0133005219279974e-06, 3.101764230924127e-05, 6.886888662598488e-05
176, 6.504651812214777e-05, 1.0127072801622373e-06, 3.099720727850752e-05, 7.291999760355162e-05
177, 6.497295480624518e-05, 1.0147718713484977e-06, 3.0970686637145427e-05, 7.390057158533617e-05
178, 6.488364612651486e-05, 1.0222673439521524e-06, 3.092516034779202e-05, 8.167095169200799e-05
179, 6.486914572549697e-05, 1.015289411660978e-06, 3.092664081575508e-05, 7.350108929882392e-05
180, 6.481178275000765e-05, 1.0170110946478787e-06, 3.090775763123443e-05, 6.69659894433454e-05
181, 6.474684861743032e-05, 1.0171781219996519e-06, 3.0876245597647695e-05, 5.386628726649955e-05
182, 6.449275215428408e-05, 1.0332266401726342e-06, 3.07674541660433e-05, 4.817486673042068e-05
183, 6.441861755355607e-05, 1.0281179110764405e-06, 3.070012541204214e-05, 5.163991401877511e-05
184, 6.42232030341979e-05, 1.0383275131791314e-06, 3.061304355190807e-05, 7.059648234603751e-05
185, 6.427231850723077e-05, 1.0277944426245164e-06, 3.063000233001939e-05, 7.997093458982448e-05
186, 6.426941399910966e-05, 1.0252593316325895e-06, 3.063183471803946e-05, 8.195295428071061e-05
187, 6.428320984861888e-05, 1.0210611805582913e-06, 3.0630824325346816e-05, 8.244042914566264e-05
188, 6.425767380500931e-05, 1.021952834111669e-06, 3.062094043273768e-05, 7.866207919940867e-05
189, 6.42086492898052e-05, 1.0251213464095382e-06, 3.060114786287742e-05, 7.244542922422313e-05
190, 6.413073253542796e-05, 1.0307741894531645e-06, 3.0573611414901476e-05, 6.575763691312002e-05
191, 6.400740187363161e-05, 1.039188855363175e-06, 3.0533304546859655e-05, 5.867020211672948e-05
192, 6.388062723473939e-05, 1.0453966142037828e-06, 3.0465455973949262e-05, 5.9291553452974814e-05
193, 6.377371495130671e-05, 1.049710182028735e-06, 3.0426311608275814e-05, 6.44930439809781e-05
194, 6.374481057346522e-05, 1.0466958263014378e-06, 3.039629240494157e-05, 6.934882044010934e-05
195, 6.373387808569946e-05, 1.0427660848886299e-06, 3.037061315395912e-05, 7.168396119207191e-05
196, 6.376584300021141e-05, 1.0319590874940173e-06, 3.0357065256890963e-05, 7.426857694425679e-05
197, 6.375346147580352e-05, 1.0274965142668516e-06, 3.0305375389583508e-05, 6.651082488976261e-05
198, 6.379043627298479e-05, 1.0124442327946473e-06, 3.0322487706434844e-05, 7.873127083974687e-05
199, 6.37951594523699e-05, 1.0080532785231276e-06, 3.0334879842887862e-05, 7.597625508851402e-05
200, 6.373154614180606e-05, 1.0084206627002681e-06, 3.0323642571995742e-05, 7.157265681840426e-05
201, 6.367030637924369e-05, 1.0092793678017589e-06, 3.0301812532888554e-05, 6.855969049949525e-05
202, 6.350534264841676e-05, 1.0171238418911455e-06, 3.0239295858498653e-05, 6.5785015257195e-05
203, 6.339459023345919e-05, 1.0244289343885362e-06, 3.0191418389761295e-05, 6.870696417372094e-05
204, 6.324327239272165e-05, 1.0307955518287516e-06, 3.012716721915901e-05, 6.790737956510878e-05
205, 6.300711964414602e-05, 1.04490575227669e-06, 3.003052677133945e-05, 7.173915124043624e-05
206, 6.296337997840023e-05, 1.0446353242100863e-06, 3.001639821981039e-05, 7.024313926611734e-05
207, 6.287694708449193e-05, 1.0509635548590122e-06, 2.998937386132896e-05, 6.784472293891102e-05
208, 6.291736457710762e-05, 1.0449238791728744e-06, 3.0015001461985335e-05, 6.385172913538352e-05
209, 6.291292707518399e-05, 1.042790430965791e-06, 3.0025603504676688e-05, 6.0681107998433395e-05
210, 6.293098831361577e-05, 1.0366443131953091e-06, 3.002546569234387e-05, 5.637920815038909e-05
211, 6.283440873112563e-05, 1.0426453282161235e-06, 3.0014476995857164e-05, 5.614426012653957e-05
212, 6.282356414988859e-05, 1.0376812588165114e-06, 2.9985695081925924e-05, 5.3080177205427795e-05
213, 6.274871906014386e-05, 1.0345198339024188e-06, 2.991589340667026e-05, 5.26948810320201e-05
214, 6.256625281263767e-05, 1.0506992578850403e-06, 2.977285010923817e-05, 4.90363974129474e-05
215, 6.25004209834221e-05, 1.043338267963167e-06, 2.978434561208381e-05, 5.0955998146135504e-05
216, 6.25130816024216e-05, 1.037942046687727e-06, 2.9796665359624426e-05, 4.851495353962085e-05
217, 6.240837957454033e-05, 1.042607231269577e-06, 2.9768978043969903e-05, 4.885011563123488e-05
218, 6.232111822177047e-05, 1.0466668456581264e-06, 2.9740038845760237e-05, 4.709418633594726e-05
219, 6.221590260715875e-05, 1.0504568184838616e-06, 2.9710068066165685e-05, 4.769565987492786e-05
220, 6.224393835629662e-05, 1.0453169983920928e-06, 2.974001503641819e-05, 3.9168596865430664e-05
221, 6.200194439888286e-05, 1.0603568588799788e-06, 2.966502139284716e-05, 3.8680784864388754e-05
222, 6.196517081225588e-05, 1.0562946313658997e-06, 2.9666998305838756e-05, 3.670994293247477e-05
223, 6.181765461402158e-05, 1.0659566793486266e-06, 2.961144218084878e-05, 4.028491084865998e-05
224, 6.180011284519128e-05, 1.0644271771111154e-06, 2.960345888431481e-05, 4.225285971594251e-05
225, 6.167959208438233e-05, 1.0713601494800036e-06, 2.954544139221835e-05, 4.497695020534954e-05
226, 6.155338949249125e-05, 1.078350188522585e-06, 2.948119237170089e-05, 4.7400818593635504e-05
227, 6.118396257940482e-05, 1.1114688528686835e-06, 2.9356585558159633e-05, 6.718654763098669e-05
228, 6.126481192922871e-05, 1.0939145906082656e-06, 2.934549665661078e-05, 5.4678815399989405e-05
229, 6.128897152134285e-05, 1.0876874552305409e-06, 2.935441548791378e-05, 5.492112403056088e-05
230, 6.115891181659608e-05, 1.091647784318502e-06, 2.9302836672270862e-05, 6.05110014997813e-05
231, 6.126381944541613e-05, 1.078749076683041e-06, 2.9343988026050986e-05, 5.213150252349227e-05
232, 6.12106312549457e-05, 1.079602386075996e-06, 2.9324309337408583e-05, 5.181718326820076e-05
233, 6.111140620550951e-05, 1.0894019690051512e-06, 2.927846558643042e-05, 3.99701638700997e-05
234, 6.10803582271665e-05, 1.084675284429354e-06, 2.925542961734271e-05, 4.0959287954386334e-05
235, 6.108441157765144e-05, 1.0822715460205834e-06, 2.926229816043856e-05, 4.085973358346814e-05
236, 6.0993832169583375e-05, 1.08497342468165e-06, 2.9240499564505477e-05, 4.078571591999496e-05
237, 6.098548892390782e-05, 1.0811834000106492e-06, 2.9251555552071765e-05, 4.273488539703121e-05
238, 6.0869185509616636e-05, 1.0873236040644933e-06, 2.9214869454547315e-05, 4.6402555134695395e-05
239, 6.089905396930933e-05, 1.0819235732879806e-06, 2.922418865804316e-05, 4.799399922293144e-05
240, 6.0878747116312476e-05, 1.0812098043715484e-06, 2.921015817148984e-05, 5.134130730885593e-05
241, 6.086801107735724e-05, 1.0789908925403682e-06, 2.9201707921835648e-05, 5.387347933397736e-05
242, 6.074993820766257e-05, 1.0851820622734618e-06, 2.9155501194298125e-05, 5.364135500758491e-05
243, 6.067812205982457e-05, 1.0876035912836815e-06, 2.9159091621137516e-05, 6.0906637741270914e-05
244, 6.0584524174816306e-05, 1.0863061984375125e-06, 2.9134371988033542e-05, 6.32255624169306e-05
245, 6.039485213980762e-05, 1.0952156230084912e-06, 2.906406766390839e-05, 6.348504991109767e-05
246, 6.0254348077450085e-05, 1.0968653030929626e-06, 2.9013021843223432e-05, 6.74482008413511e-05
247, 5.988817621828259e-05, 1.1272359448466553e-06, 2.886279910428225e-05, 7.556728652876602e-05
248, 5.99875133122481e-05, 1.112520821089015e-06, 2.8889655805844302e-05, 7.328704456254791e-05
249, 5.99755614503165e-05, 1.111788874594621e-06, 2.8869833526180925e-05, 7.465355472015629e-05
250, 5.9925815706945355e-05, 1.108791266707375e-06, 2.882006957919755e-05, 7.799286810888366e-05
251, 5.9919082470103446e-05, 1.1078427536583707e-06, 2.8799143101026424e-05, 7.892672609793054e-05
252, 5.987624081202286e-05, 1.108929483273821e-06, 2.8771064844187196e-05, 8.32380487407647e-05
253, 5.9863990873787365e-05, 1.1083092683653209e-06, 2.877036961677083e-05, 8.341466898003989e-05
254, 5.986155653631432e-05, 1.1057961260172003e-06, 2.878122340253248e-05, 8.056936212278153e-05
255, 5.9864896355033005e-05, 1.1033461172000175e-06, 2.8792665913709982e-05, 7.661726245782533e-05
256, 5.9889611718558907e-05, 1.0987180995921157e-06, 2.8803102341290622e-05, 7.130365865456335e-05
257, 5.9855347931895055e-05, 1.098505060131187e-06, 2.8792112698556435e-05, 6.766212695619328e-05
258, 5.979354477508578e-05, 1.100268690094427e-06, 2.875273511161728e-05, 6.644239779925581e-05
259, 5.969612975975776e-05, 1.105642881231935e-06, 2.8691846811020513e-05, 6.706164309267633e-05
260, 5.957606779333262e-05, 1.1128368205910894e-06, 2.8622758067593702e-05, 6.80846626394051e-05
261, 5.944919063301316e-05, 1.1176329869201117e-06, 2.8537964170316437e-05, 6.56914741941016e-05
262, 5.927241488941799e-05, 1.1307267661164795e-06, 2.849577264585114e-05, 6.824005610979201e-05
263, 5.9223184536490566e-05, 1.127934897052229e-06, 2.844512121523923e-05, 6.338424701182458e-05
264, 5.919508384828051e-05, 1.1234755906270791e-06, 2.841304892752466e-05, 6.303439556156355e-05
265, 5.917974843301264e-05, 1.1173545567113925e-06, 2.8431522826019155e-05, 6.055784991996135e-05
266, 5.912112263819077e-05, 1.1160485399466743e-06, 2.841513299276212e-05, 6.07266659639523e-05
267, 5.918812061477469e-05, 1.1026982063837056e-06, 2.8460419988759308e-05, 5.734573449404136e-05
268, 5.908689905623397e-05, 1.1087747830281433e-06, 2.842763951316555e-05, 5.769190559465244e-05
269, 5.9088860084435754e-05, 1.105729851980283e-06, 2.8429853081511764e-05, 5.607949499380045e-05
270, 5.9069607373290734e-05, 1.1030387511390266e-06, 2.8414800452802063e-05, 5.48720042027987e-05
271, 5.90777047986711e-05, 1.0998988163385862e-06, 2.8412455740022582e-05, 5.4233050776649663e-05
