Epoch, l_theta, l_f, l_top, l_bottom, weight_theta, weight_f, weight_flux, weight_psi
11050, 0.0007890420406666954, 0.0004670963567124371, 4.916971396007901e-05, 2.3104874116315224e-05, 1.0, 1.0, 1.0, 1.0
11051, 0.0007879044709394314, 0.0004659189432969634, 4.507606150820463e-05, 2.309207965742254e-05, 1.0, 1.0, 1.0, 1.0
11052, 0.0007879774630555239, 0.0004657578776416273, 4.490299813199663e-05, 2.309687594055461e-05, 1.0, 1.0, 1.0, 1.0
11053, 0.0007888663752525586, 0.00046499808922128286, 4.355311426942743e-05, 2.3137703868539187e-05, 1.0, 1.0, 1.0, 1.0
11054, 0.000790996626090782, 0.0004638665060099758, 4.075864297166279e-05, 2.323880231370205e-05, 1.0, 1.0, 1.0, 1.0
11055, 0.0007950860262350625, 0.00046242339283043235, 3.576704698518359e-05, 2.3464832709389853e-05, 1.0, 1.0, 1.0, 1.0
11056, 0.0007989671061749093, 0.00046198073511491064, 3.07199033278818e-05, 2.3737067765263493e-05, 1.0, 1.0, 1.0, 1.0
11057, 0.0007998083994103978, 0.0004620019492562177, 2.9706759500833268e-05, 2.3801709841586828e-05, 1.0, 1.0, 1.0, 1.0
11058, 0.0007998146009562744, 0.0004620265881761868, 2.967363118831199e-05, 2.3802302516647658e-05, 1.0, 1.0, 1.0, 1.0
11059, 0.0007997970876530138, 0.00046204764548033996, 2.9669906545586225e-05, 2.3800882519449703e-05, 1.0, 1.0, 1.0, 1.0
11060, 0.0007997641317985986, 0.0004620813155142134, 2.9667880337578428e-05, 2.3797571885884568e-05, 1.0, 1.0, 1.0, 1.0
11061, 0.0007997363637343848, 0.0004621123373402055, 2.9659098748827246e-05, 2.3792556729569352e-05, 1.0, 1.0, 1.0, 1.0
11062, 0.0007997521680445194, 0.00046210496808464215, 2.963615777719721e-05, 2.3785916239920106e-05, 1.0, 1.0, 1.0, 1.0
11063, 0.0007998200191796176, 0.0004620303129175484, 2.9612860015125264e-05, 2.3768700365264976e-05, 1.0, 1.0, 1.0, 1.0
11064, 0.0008000125447908144, 0.00046183740872284104, 2.9565881675358372e-05, 2.3754756555182553e-05, 1.0, 1.0, 1.0, 1.0
