Epoch, l_theta, l_f, l_top, l_bottom, weight_f, weight_flux
45, 0.035207348432166635, 2.1312800644243593e-07, 1.4466831443859074, 1.017749604613402, 100000.0, 0.1
46, 0.033454768039846, 1.941328805671673e-07, 1.4471056087085143, 1.017460134323347, 100000.0, 0.1
47, 0.031714443372923805, 2.0023639056623213e-07, 1.447543362795748, 1.0171702903681534, 100000.0, 0.1
48, 0.030007868437053876, 1.906400233528001e-07, 1.44803183366745, 1.0169060289712841, 100000.0, 0.1
49, 0.028334842555734714, 1.5723815225842426e-07, 1.4485776686075011, 1.0166705427571623, 100000.0, 0.1
50, 0.02666730375967852, 1.4169296749507856e-07, 1.4491651261988536, 1.01643612064869, 100000.0, 0.1
51, 0.0249660935253445, 1.498596560577347e-07, 1.449769914357979, 1.0161556287119744, 100000.0, 0.1
52, 0.02321296095568898, 1.4404279130292103e-07, 1.450378844482612, 1.0157923701881535, 100000.0, 0.1
53, 0.021432331639882264, 1.383671168620242e-07, 1.4510073817314773, 1.0153502353617132, 100000.0, 0.1
54, 0.019683801102464298, 1.5871775926366752e-07, 1.4516913751326044, 1.0148783659516458, 100000.0, 0.1
55, 0.018027132718808722, 1.6408595545158587e-07, 1.4524551033110145, 1.014438667014013, 100000.0, 0.1
56, 0.01647944570909607, 1.5124566093937962e-07, 1.4532837569109416, 1.0140455733319065, 100000.0, 0.1
57, 0.015013521943620205, 1.6173561381478943e-07, 1.4541263876128394, 1.0136432590739894, 100000.0, 0.1
58, 0.013604390864279267, 1.6511807096066427e-07, 1.454919709948733, 1.0131595460577634, 100000.0, 0.1
59, 0.01227210652585247, 1.610360716986887e-07, 1.4556392634001174, 1.0125979492494819, 100000.0, 0.1
60, 0.011071243064036281, 1.7009945743648726e-07, 1.4563004634250567, 1.0120572770826324, 100000.0, 0.1
61, 0.010031249034447534, 1.5148448295589882e-07, 1.4569142772010661, 1.0116283944371733, 100000.0, 0.1
62, 0.009116121136601884, 1.360991285018717e-07, 1.4574693567734722, 1.011269575359583, 100000.0, 0.1
63, 0.008264307192231164, 1.2787131875498062e-07, 1.4579534844540551, 1.0108501520994424, 100000.0, 0.1
64, 0.007458389550064285, 1.127130242090074e-07, 1.45839185851097, 1.010326512430934, 100000.0, 0.1
65, 0.00673218470988524, 1.1432201078304112e-07, 1.458837458407824, 1.00980819766365, 100000.0, 0.1
66, 0.006106109138342386, 9.995110676748098e-08, 1.4593240617946774, 1.0093983846428596, 100000.0, 0.1
67, 0.005549208778780199, 9.571213088935275e-08, 1.4598556208004345, 1.0090215142647485, 100000.0, 0.1
68, 0.00502598472305949, 9.05456104459521e-08, 1.4604223952154822, 1.0085279888347745, 100000.0, 0.1
69, 0.004549363693488281, 8.842243908219518e-08, 1.4610176286652656, 1.0079371845200036, 100000.0, 0.1
70, 0.004152479981716006, 8.795143238200855e-08, 1.4616275215910963, 1.0074222510405988, 100000.0, 0.1
71, 0.003832908016551444, 8.092366779137591e-08, 1.4622193665018164, 1.0070283492424663, 100000.0, 0.1
72, 0.0035621383618442176, 8.17697204351916e-08, 1.4627570450551726, 1.00659812485351, 100000.0, 0.1
73, 0.0033321036870674354, 7.676142602798968e-08, 1.4632138677759159, 1.006065476291221, 100000.0, 0.1
74, 0.0031544670287982275, 7.762696570048552e-08, 1.4635766853282137, 1.00559553783927, 100000.0, 0.1
75, 0.0030252300284578813, 7.007259893384103e-08, 1.463841576503637, 1.0052884862717557, 100000.0, 0.1
76, 0.0029250140671064585, 6.925985514286955e-08, 1.4640229589287999, 1.0049918449888002, 100000.0, 0.1
77, 0.00284472884900753, 6.349509787635573e-08, 1.464146177838907, 1.0045902077190985, 100000.0, 0.1
78, 0.0027866387420430695, 6.338995743961223e-08, 1.4642306532064895, 1.0042173164485122, 100000.0, 0.1
79, 0.0027474938863683252, 5.8210978161215494e-08, 1.4642905636667702, 1.0039801523851204, 100000.0, 0.1
80, 0.0027204997413346837, 5.774121005412432e-08, 1.464347403705884, 1.003743954136215, 100000.0, 0.1
81, 0.002704202565481203, 5.316748122926793e-08, 1.4644156346845705, 1.0033971881771246, 100000.0, 0.1
82, 0.0026979385509293616, 5.19856823597355e-08, 1.464484738492538, 1.003064900001859, 100000.0, 0.1
83, 0.002697627491768336, 4.7329440274826114e-08, 1.4645382404030973, 1.0028535430040433, 100000.0, 0.1
84, 0.002702426938338414, 4.570384250118765e-08, 1.4645744820558146, 1.0026493720018457, 100000.0, 0.1
85, 0.0027136646126430237, 4.1216272295275656e-08, 1.4645892696108165, 1.0023624323743803, 100000.0, 0.1
86, 0.002727132508743512, 3.927535737571461e-08, 1.4645597585900154, 1.0021117353035671, 100000.0, 0.1
87, 0.0027377542371798346, 3.5543674643839735e-08, 1.464469164242859, 1.0019853166140849, 100000.0, 0.1
88, 0.0027478680296852266, 3.392815504984431e-08, 1.4643237821190516, 1.0018758693390641, 100000.0, 0.1
89, 0.0027599243245509113, 3.043208401788936e-08, 1.4641314930131986, 1.001710996752573, 100000.0, 0.1
90, 0.0027690998586542984, 2.872779015312841e-08, 1.463886286684275, 1.001594775325131, 100000.0, 0.1
91, 0.00277220247628196, 2.616105292578947e-08, 1.4635906293925764, 1.001584994407157, 100000.0, 0.1
92, 0.0027738403706072186, 2.4919007490595145e-08, 1.463264286558671, 1.0015784767787612, 100000.0, 0.1
93, 0.0027766478073622024, 2.254502700618665e-08, 1.4629216908403577, 1.00152301770265, 100000.0, 0.1
94, 0.0027764361442318337, 2.1304854041482993e-08, 1.4625617374199156, 1.0015094623171967, 100000.0, 0.1
95, 0.0027717981565148885, 1.9663934553531163e-08, 1.462188569996652, 1.0015708442712699, 100000.0, 0.1
96, 0.0027673567440386873, 1.8599754090714418e-08, 1.4618156010804169, 1.0016157550051903, 100000.0, 0.1
97, 0.002764514913759976, 1.689641491167159e-08, 1.4614475450433029, 1.001617233638941, 100000.0, 0.1
98, 0.002759577807014267, 1.574166532386444e-08, 1.4610783556764924, 1.0016569546421963, 100000.0, 0.1
99, 0.002752244914062966, 1.454290939699007e-08, 1.4607078795484894, 1.0017470916161575, 100000.0, 0.1
100, 0.00274618454682838, 1.3464399598666231e-08, 1.4603411450046235, 1.001809774322029, 100000.0, 0.1
101, 0.0027414843840624127, 1.2308231057652276e-08, 1.4599766559291367, 1.0018427136738797, 100000.0, 0.1
102, 0.002735291425778908, 1.1356638677516757e-08, 1.4596095536195242, 1.0019159064946677, 100000.0, 0.1
103, 0.0027282862178540116, 1.0692996929936389e-08, 1.4592405929514127, 1.0020190281001815, 100000.0, 0.1
104, 0.0027230253785200872, 9.86279366276109e-09, 1.4588723357043811, 1.0020887308001039, 100000.0, 0.1
105, 0.0027187112087355774, 9.315411796750628e-09, 1.4585042460709416, 1.0021447388617966, 100000.0, 0.1
106, 0.0027136275390337774, 8.697359740154062e-09, 1.4581367556978329, 1.002238625802114, 100000.0, 0.1
107, 0.0027090127769476154, 8.431965875207519e-09, 1.4577725904957215, 1.0023387009937414, 100000.0, 0.1
108, 0.0027061372381252603, 7.89366956336521e-09, 1.4574139143509501, 1.002402487681992, 100000.0, 0.1
109, 0.0027038012655040333, 7.664738628473676e-09, 1.4570626465904442, 1.0024664504538565, 100000.0, 0.1
110, 0.0027013338413859177, 7.3262262491711426e-09, 1.456721609181728, 1.0025564370130076, 100000.0, 0.1
111, 0.002699833377801167, 7.157217082143856e-09, 1.4563922765990718, 1.0026290202957344, 100000.0, 0.1
112, 0.0026994223629752934, 6.8952391283144395e-09, 1.4560757146564764, 1.0026705611443147, 100000.0, 0.1
113, 0.0026990582808165122, 6.7164347060922605e-09, 1.455774215249324, 1.002722438080523, 100000.0, 0.1
114, 0.002698768242461528, 6.5932444326370364e-09, 1.4554887005571984, 1.0027817628016813, 100000.0, 0.1
115, 0.0026991428197542596, 6.403666604699987e-09, 1.4552179845284232, 1.002810348488036, 100000.0, 0.1
116, 0.0026997584422527015, 6.3233656959370755e-09, 1.4549623493253065, 1.0028233429301634, 100000.0, 0.1
117, 0.002700088349658229, 6.166594804909577e-09, 1.4547226889472522, 1.002849800435446, 100000.0, 0.1
118, 0.0027004648347332297, 6.12053351318946e-09, 1.4544970022560861, 1.0028652162010794, 100000.0, 0.1
119, 0.0027010403114956466, 6.007053631688993e-09, 1.4542832363446891, 1.0028531695772276, 100000.0, 0.1
120, 0.0027013768265485515, 5.956278460860457e-09, 1.45408171547117, 1.0028437065702058, 100000.0, 0.1
121, 0.0027014295573699154, 5.911409022219701e-09, 1.4538913819393449, 1.0028408396734598, 100000.0, 0.1
122, 0.00270153364174219, 5.8545737074519005e-09, 1.4537092364409003, 1.002816898249124, 100000.0, 0.1
123, 0.0027015727039409214, 5.848305578510344e-09, 1.4535344964317245, 1.0027817888752304, 100000.0, 0.1
124, 0.002701302500915653, 5.800220176639572e-09, 1.4533673220754357, 1.002758144298279, 100000.0, 0.1
125, 0.0027009481616378462, 5.803752724713767e-09, 1.4532055593206554, 1.0027283015547965, 100000.0, 0.1
126, 0.002700659364807011, 5.773585581423412e-09, 1.453047605871259, 1.0026811335380608, 100000.0, 0.1
127, 0.002700196780614983, 5.760105440796512e-09, 1.4528940542988327, 1.002639428899908, 100000.0, 0.1
128, 0.002699570851598516, 5.751106058163894e-09, 1.4527443316910744, 1.002603739971676, 100000.0, 0.1
129, 0.002699041169415203, 5.7198611677895966e-09, 1.4525968306831787, 1.0025539548421218, 100000.0, 0.1
130, 0.0026985077923766332, 5.712456994133265e-09, 1.452451801866031, 1.002500342113358, 100000.0, 0.1
131, 0.002697807391733759, 5.680014842304769e-09, 1.4523097637280724, 1.0024569687670426, 100000.0, 0.1
132, 0.00269715349238064, 5.663547847428171e-09, 1.452169699487993, 1.002407962752055, 100000.0, 0.1
133, 0.002696622706245837, 5.635469431825634e-09, 1.4520312758332803, 1.0023490968110749, 100000.0, 0.1
134, 0.0026959941625931856, 5.60521893766888e-09, 1.4518951934059467, 1.0022976168087268, 100000.0, 0.1
135, 0.002695336416799407, 5.587511431244428e-09, 1.4517610775138703, 1.0022488366088667, 100000.0, 0.1
136, 0.00269484839432004, 5.55032737561308e-09, 1.4516282062943233, 1.0021898982805038, 100000.0, 0.1
137, 0.002694370840682279, 5.526657336405052e-09, 1.4514968750413217, 1.0021324744855589, 100000.0, 0.1
138, 0.002693812651144308, 5.499262142522546e-09, 1.4513670748210603, 1.0020825236985116, 100000.0, 0.1
139, 0.002693390512163369, 5.46973087547696e-09, 1.4512380290008984, 1.0020266048924202, 100000.0, 0.1
140, 0.002693074768939656, 5.4429120189501036e-09, 1.4511095506115304, 1.001967226230801, 100000.0, 0.1
141, 0.0026926740488053863, 5.413016131208747e-09, 1.4509817289341815, 1.0019158414881342, 100000.0, 0.1
142, 0.0026923264248224867, 5.391144498023359e-09, 1.4508539942188425, 1.001864212666716, 100000.0, 0.1
143, 0.002692129401136203, 5.35914393800132e-09, 1.4507259123418714, 1.001807040259884, 100000.0, 0.1
144, 0.0026918840088797176, 5.331872692468008e-09, 1.450597556099703, 1.0017553821430216, 100000.0, 0.1
145, 0.0026916051082249686, 5.309749960458927e-09, 1.4504686728513996, 1.001708063175865, 100000.0, 0.1
146, 0.002691461303830954, 5.2774735117245625e-09, 1.4503388551207363, 1.0016559793970576, 100000.0, 0.1
147, 0.0026913236915955, 5.250123926719152e-09, 1.4502081509217184, 1.0016058530968892, 100000.0, 0.1
148, 0.0026910992311840885, 5.223814446540561e-09, 1.450076586837316, 1.0015621729112527, 100000.0, 0.1
149, 0.0026909548932564937, 5.194214056251603e-09, 1.4499439262929803, 1.0015161824523977, 100000.0, 0.1
150, 0.0026908642778297374, 5.163325261013473e-09, 1.4498101981195177, 1.0014691218443308, 100000.0, 0.1
151, 0.0026906791163080227, 5.133687897525093e-09, 1.449675577799281, 1.0014281937598728, 100000.0, 0.1
152, 0.002690509693577806, 5.105583855256596e-09, 1.4495399938254387, 1.0013877170615801, 100000.0, 0.1
153, 0.0026904183223005556, 5.071334817464113e-09, 1.4494034386645236, 1.0013445121995121, 100000.0, 0.1
154, 0.0026902594146687338, 5.0398074712571535e-09, 1.4492660962857198, 1.0013055989649333, 100000.0, 0.1
155, 0.0026900655983078665, 5.01077972361361e-09, 1.449127982337286, 1.0012692466243767, 100000.0, 0.1
156, 0.002689947722776502, 4.975402573006909e-09, 1.4489890358714863, 1.001229954341255, 100000.0, 0.1
157, 0.002689803055322501, 4.942340311788451e-09, 1.448849365629323, 1.001192645815638, 100000.0, 0.1
158, 0.002689596603931325, 4.911367293682142e-09, 1.4487090117430814, 1.0011589502499012, 100000.0, 0.1
159, 0.002689444861756024, 4.876782197413858e-09, 1.4485678745549346, 1.001123117304882, 100000.0, 0.1
160, 0.0026893029450911522, 4.842548561266147e-09, 1.4484259793873238, 1.001087265271838, 100000.0, 0.1
161, 0.002689095235505201, 4.810379441572786e-09, 1.4482833779010946, 1.0010550471122128, 100000.0, 0.1
162, 0.0026889136081272532, 4.777526310067945e-09, 1.448139978583609, 1.0010218954319143, 100000.0, 0.1
163, 0.0026887653179018755, 4.74321516287985e-09, 1.4479957636835281, 1.0009873689769566, 100000.0, 0.1
164, 0.002688563210472224, 4.7112137410854856e-09, 1.4478508127780234, 1.0009557308392358, 100000.0, 0.1
165, 0.00268836127221705, 4.680279544472234e-09, 1.4477050910796, 1.0009242406639067, 100000.0, 0.1
166, 0.002688201992521553, 4.647166237968085e-09, 1.4475585818216388, 1.000890672047182, 100000.0, 0.1
167, 0.002688008362873888, 4.616252873651259e-09, 1.4474113999369083, 1.0008588266689407, 100000.0, 0.1
168, 0.0026877970285008094, 4.587027927410987e-09, 1.447263584622352, 1.0008277994568993, 100000.0, 0.1
169, 0.0026876266452468215, 4.555881587736399e-09, 1.4471151361209262, 1.000794487855208, 100000.0, 0.1
170, 0.002687441660608455, 4.5263293225985464e-09, 1.4469661831694118, 1.0007616467897285, 100000.0, 0.1
171, 0.0026872298240804443, 4.498494480792119e-09, 1.4468168157532482, 1.0007298406811322, 100000.0, 0.1
172, 0.002687050546730029, 4.4694385917087305e-09, 1.4466670362030396, 1.0006958708598332, 100000.0, 0.1
173, 0.0026868722802404293, 4.441153661019548e-09, 1.4465169459116636, 1.0006612912376804, 100000.0, 0.1
174, 0.0026866648558349937, 4.414423127384712e-09, 1.4463666405941318, 1.000627632670914, 100000.0, 0.1
175, 0.0026864788809062663, 4.38717838934126e-09, 1.4462160986804666, 1.0005921293414541, 100000.0, 0.1
176, 0.002686303943429345, 4.359995509206199e-09, 1.4460653587039263, 1.0005552635584483, 100000.0, 0.1
177, 0.002686101954102079, 4.334185929307555e-09, 1.4459144839723903, 1.0005190490154414, 100000.0, 0.1
178, 0.0026859105509980043, 4.30840775388578e-09, 1.4457634150729763, 1.0004814173595944, 100000.0, 0.1
179, 0.0026857352240831018, 4.282277855027189e-09, 1.4456121174107124, 1.0004420398913898, 100000.0, 0.1
180, 0.002685537344338392, 4.257369114685519e-09, 1.4454606088478867, 1.0004030273929136, 100000.0, 0.1
181, 0.0026853411581324637, 4.232875695900985e-09, 1.445308800024086, 1.0003630606476737, 100000.0, 0.1
182, 0.0026851624818448054, 4.207910832539465e-09, 1.4451566001212175, 1.00032128089829, 100000.0, 0.1
183, 0.002684966658529202, 4.184029007986171e-09, 1.4450039927605176, 1.0002796323999656, 100000.0, 0.1
184, 0.00268476619078457, 4.1608132060889534e-09, 1.4448508816277479, 1.0002374604864386, 100000.0, 0.1
185, 0.0026845823952504518, 4.137188260317062e-09, 1.4446971504878123, 1.0001936182466662, 100000.0, 0.1
186, 0.00268438673990608, 4.1144924374413604e-09, 1.4445427700853182, 1.0001497357299636, 100000.0, 0.1
187, 0.0026841824975920247, 4.092597151947028e-09, 1.4443876602722883, 1.0001056754320872, 100000.0, 0.1
188, 0.0026839928459336847, 4.070419123561983e-09, 1.4442317067907142, 1.0000601852182232, 100000.0, 0.1
189, 0.0026837959000160726, 4.048992825792657e-09, 1.4440748837818487, 1.0000145278333465, 100000.0, 0.1
190, 0.002683588340788808, 4.02840532105803e-09, 1.4439171386048106, 0.9999689268347268, 100000.0, 0.1
191, 0.0026833927765860053, 4.007656013182031e-09, 1.4437583723356493, 0.999922150361918, 100000.0, 0.1
192, 0.0026831935015959644, 3.987474706341873e-09, 1.4435985665541864, 0.9998751074901673, 100000.0, 0.1
193, 0.0026829829508082737, 3.9681031888506254e-09, 1.443437693374593, 0.999828248080913, 100000.0, 0.1
194, 0.002682781750188068, 3.9486631619715845e-09, 1.4432756686305552, 0.9997804376480843, 100000.0, 0.1
195, 0.00268257939366044, 3.929627474474548e-09, 1.4431124758229794, 0.9997322835008281, 100000.0, 0.1
196, 0.0026823659412925274, 3.911339136263706e-09, 1.442948101112827, 0.9996843584020749, 100000.0, 0.1
197, 0.0026821593894515217, 3.893054094990504e-09, 1.4427824679600563, 0.999635663802307, 100000.0, 0.1
198, 0.002681953280927096, 3.875052624624414e-09, 1.4426155542984034, 0.9995865713232116, 100000.0, 0.1
199, 0.0026817366761822483, 3.8577329207256726e-09, 1.4424473500809363, 0.9995377027727513, 100000.0, 0.1
200, 0.0026815248268216496, 3.840480043361192e-09, 1.442277780493705, 0.9994882050332835, 100000.0, 0.1
201, 0.0026813142232763724, 3.823441262705734e-09, 1.4421068144203066, 0.9994382780413632, 100000.0, 0.1
202, 0.0026810938710542117, 3.807030972225423e-09, 1.441934440634945, 0.999388542501011, 100000.0, 0.1
203, 0.0026808764945036342, 3.790746382400971e-09, 1.441760584648066, 0.9993382807286503, 100000.0, 0.1
204, 0.002680660592910528, 3.7746475148964814e-09, 1.4415852077877944, 0.999287575176528, 100000.0, 0.1
205, 0.0026804357181687112, 3.759134313634338e-09, 1.4414082974598128, 0.9992370135921615, 100000.0, 0.1
206, 0.0026802124518382426, 3.7437939967626425e-09, 1.4412297809906627, 0.9991859935675248, 100000.0, 0.1
207, 0.0026799905529647987, 3.728632619465867e-09, 1.4410496156613128, 0.9991345231518741, 100000.0, 0.1
208, 0.0026797604574203384, 3.71401585155784e-09, 1.4408677885650656, 0.9990831395325787, 100000.0, 0.1
209, 0.002679531028886123, 3.699600255583229e-09, 1.4406842297795497, 0.9990313329267009, 100000.0, 0.1
210, 0.0026793027066912972, 3.685363033295429e-09, 1.4404988946011743, 0.9989790706189855, 100000.0, 0.1
211, 0.0026790669551225435, 3.671626564126683e-09, 1.4403117691292147, 0.9989268323118363, 100000.0, 0.1
212, 0.002678831306750676, 3.6581007199221113e-09, 1.4401227845763278, 0.9988741803992612, 100000.0, 0.1
213, 0.002678596440760864, 3.64475325330519e-09, 1.4399318936434713, 0.9988210674796012, 100000.0, 0.1
214, 0.0026783548695742915, 3.631862054019402e-09, 1.4397390786198156, 0.9987679156578614, 100000.0, 0.1
215, 0.002678113111406348, 3.6191788439013557e-09, 1.439544268342723, 0.9987143428806055, 100000.0, 0.1
216, 0.0026778717615812205, 3.6066762837883335e-09, 1.4393474109336917, 0.9986603065758258, 100000.0, 0.1
217, 0.002677624340086472, 3.5945904661757127e-09, 1.4391484816256237, 0.9986061740388972, 100000.0, 0.1
218, 0.0026773765963403738, 3.582706652179949e-09, 1.4389474036336212, 0.9985516056981336, 100000.0, 0.1
219, 0.0026771288199662433, 3.5710116326862195e-09, 1.4387441192983952, 0.998496577253484, 100000.0, 0.1
220, 0.0026768754876540855, 3.5597028576168872e-09, 1.438538594983784, 0.9984414038590531, 100000.0, 0.1
221, 0.0026766217624069515, 3.5485924110096205e-09, 1.438330746956019, 0.9983857783294786, 100000.0, 0.1
222, 0.002676367493070343, 3.537685340930625e-09, 1.4381205124750958, 0.9983297027656779, 100000.0, 0.1
223, 0.0026761080790996907, 3.527142176010383e-09, 1.437907849108335, 0.9982734413197396, 100000.0, 0.1
224, 0.0026758482195308403, 3.5167961873257117e-09, 1.4376926667888368, 0.9982167121537185, 100000.0, 0.1
225, 0.002675587255864459, 3.506670791391708e-09, 1.4374748997259719, 0.9981595478652256, 100000.0, 0.1
226, 0.0026753214986182192, 3.4968900812046044e-09, 1.4372544975801347, 0.9981021613242368, 100000.0, 0.1
227, 0.002675055242168148, 3.48730478497293e-09, 1.4370313652795106, 0.9980442927459356, 100000.0, 0.1
228, 0.0026747873057412956, 3.4779546625263726e-09, 1.436805435860645, 0.9979860065969165, 100000.0, 0.1
229, 0.0026745149129906607, 3.46892800277159e-09, 1.4365766513064369, 0.99792746364358, 100000.0, 0.1
230, 0.0026742419466012353, 3.460092174234475e-09, 1.436344912380743, 0.9978684271872628, 100000.0, 0.1
231, 0.002673966731717112, 3.4515005172917513e-09, 1.4361101515915489, 0.9978089928100327, 100000.0, 0.1
232, 0.0026736874075688, 3.443207377458787e-09, 1.4358723021850381, 0.9977492686798439, 100000.0, 0.1
233, 0.0026734073760155226, 3.4350988526835512e-09, 1.4356312609817012, 0.9976890463428515, 100000.0, 0.1
234, 0.002673124542476491, 3.427238563285558e-09, 1.435386959449313, 0.9976284491584031, 100000.0, 0.1
235, 0.0026728379501842715, 3.4196502240571662e-09, 1.4351393204319125, 0.9975675331351458, 100000.0, 0.1
236, 0.002672550404258048, 3.412242481354108e-09, 1.4348882374106577, 0.9975061261756787, 100000.0, 0.1
237, 0.0026722595218071844, 3.4050847601058577e-09, 1.4346336401411204, 0.9974443723375009, 100000.0, 0.1
238, 0.0026719652074492575, 3.398174623330577e-09, 1.4343754402962858, 0.9973822775293958, 100000.0, 0.1
239, 0.002671669533091981, 3.391446993966371e-09, 1.4341135303595252, 0.9973197151874368, 100000.0, 0.1
240, 0.00267137002514384, 3.384970836727759e-09, 1.433847838614125, 0.9972568382708811, 100000.0, 0.1
241, 0.0026710673531742187, 3.37872301723238e-09, 1.4335782671458048, 0.9971936075281539, 100000.0, 0.1
242, 0.0026707627348084824, 3.372666584680085e-09, 1.4333047123053202, 0.9971299498783809, 100000.0, 0.1
243, 0.0026704538649532533, 3.366862258699869e-09, 1.4330271025589953, 0.9970660108276979, 100000.0, 0.1
244, 0.0026701420009580183, 3.3612729145115856e-09, 1.432745335238474, 0.9970017156692305, 100000.0, 0.1
245, 0.0026698274457135234, 3.355888457999814e-09, 1.4324593177849207, 0.9969370488916371, 100000.0, 0.1
246, 0.0026695083540912248, 3.3507536098056655e-09, 1.4321689819517747, 0.9968721296122464, 100000.0, 0.1
247, 0.0026691862931505885, 3.345825647029486e-09, 1.431874228869455, 0.996806863885494, 100000.0, 0.1
248, 0.0026688607033294237, 3.3411163691378275e-09, 1.4315749858636475, 0.996741290964848, 100000.0, 0.1
249, 0.002668530462322413, 3.336649195338983e-09, 1.4312711928807897, 0.996675486142302, 100000.0, 0.1
250, 0.0026681970753121014, 3.3323854841126188e-09, 1.4309627676313368, 0.9966093590313961, 100000.0, 0.1
