Epoch, l_theta, l_f, l_top, l_bottom, weight_f, weight_flux
0, 0.09512638681534266, 5.163544909504284e-06, 0.00014409597958282976, 1.022606252195402, 100.0, 1e-05
1, 0.08986960490087181, 7.562453093431722e-06, 0.00014691231888955551, 1.0224026339642347, 101.90285714285714, 1.0190285714285715e-05
2, 0.0846406722653831, 1.0859047998288416e-05, 0.00014973356654600576, 1.0221822650931727, 103.80571428571429, 1.038057142857143e-05
3, 0.07941102035516595, 1.3994852770499554e-05, 0.00015256987543415458, 1.0219440260475086, 105.70857142857143, 1.0570857142857144e-05
4, 0.07416926065637468, 1.6591127495303537e-05, 0.00015543353073055254, 1.0216819677781788, 107.61142857142858, 1.0761142857142857e-05
5, 0.06893116822514961, 1.8301825984630563e-05, 0.00015833470899537618, 1.0213920143372108, 109.51428571428572, 1.0951428571428572e-05
6, 0.0637295318764823, 1.8804461053129646e-05, 0.00016128430989149968, 1.0210724793649548, 111.41714285714286, 1.1141714285714286e-05
7, 0.058593796374019375, 1.7972040410315214e-05, 0.00016429491625290023, 1.0207208928269378, 113.32, 1.1332000000000001e-05
8, 0.05354733029518208, 1.59046424502692e-05, 0.0001673815495804185, 1.0203330703461997, 115.22285714285714, 1.1522285714285715e-05
9, 0.04861081023087331, 1.290179616317892e-05, 0.000170562379904076, 1.0199029490245022, 117.12571428571428, 1.171257142857143e-05
10, 0.04380626180960886, 9.43619732739855e-06, 0.00017385885438720455, 1.0194219463389642, 119.02857142857142, 1.1902857142857145e-05
11, 0.039157874288448434, 6.143878278556395e-06, 0.00017729467431623966, 1.0188761134505997, 120.93142857142857, 1.2093142857142857e-05
12, 0.034692279204280904, 3.7692798681769828e-06, 0.00018089241087106486, 1.0182402819675462, 122.83428571428571, 1.2283428571428572e-05
13, 0.030439551057455185, 3.0040476803644445e-06, 0.00018466651255662873, 1.0174671250357552, 124.73714285714286, 1.2473714285714287e-05
14, 0.02643611319783091, 4.189344184511274e-06, 0.00018861826432992984, 1.0164710212337678, 126.64, 1.2664000000000001e-05
15, 0.022727776289139735, 7.099160541432093e-06, 0.00019274539056080044, 1.0151184874294477, 128.54285714285714, 1.2854285714285716e-05
16, 0.019364293894157593, 1.1294952297465884e-05, 0.00019702077917681162, 1.013239797634902, 130.44571428571427, 1.304457142857143e-05
