Epoch, l_theta, l_f, l_top, l_bottom
0, 0.0035350918864768617, 8.766989846256353e-06, 0.00014472258386193936, 1.0155641553890338
1, 0.0028732539263447237, 1.3606913863369688e-05, 0.00014480634036400457, 1.0143138807581196
2, 0.002778634631766597, 1.175067283853032e-05, 0.00014478238536062103, 1.0146979454345015
3, 0.0027751176152361256, 1.1013540089932571e-05, 0.00014478321473600862, 1.014708698729444
4, 0.0027454800762334876, 4.520243423753454e-06, 0.000144794605473932, 1.014754743606428
5, 0.0027166723959400727, 1.1656424135814639e-06, 0.00014479466570077568, 1.0148401436267651
6, 0.00266241695368623, 7.719521408425855e-07, 0.00014475305442362618, 1.0153764774661473
7, 0.0025927843197168423, 8.113169655129763e-06, 0.00014465107405785453, 1.016928038273931
8, 0.002509011268424044, 3.492788525045723e-05, 0.00014449390988533427, 1.0193208828490277
9, 0.0023612795269965297, 0.00015685038530408434, 0.00014436146816957138, 1.021440454436835
10, 0.0023928455716974027, 0.00011708467922017944, 0.00014444397915105818, 1.0204048018257301
11, 0.0023926541016161887, 0.0001091519960713526, 0.00014441802798504928, 1.0206474896251825
12, 0.002375852099010857, 0.000124752263005515, 0.0001444114423674422, 1.0207610425281668
13, 0.002354733601636526, 0.00013656719750750312, 0.00014437394836632123, 1.020249297818833
14, 0.0023399649571964713, 0.00011386316976023909, 0.00014391997029837043, 1.0115681323003174
15, 0.00233593356865889, 9.787808294868038e-05, 0.00014373669211642005, 1.0076518056240105
16, 0.0023217762253560873, 0.00010673346644793085, 0.00014361927254063345, 1.0046838905473396
17, 0.0023040227907315343, 0.00012240979780386328, 0.00014346459283861204, 0.999004791931751
18, 0.002285822232173222, 0.00013307135352091823, 0.00014327883746983395, 0.9843714928984707
19, 0.00226624008402349, 0.00014464847683681451, 0.00014320185149180182, 0.9719065374166195
20, 0.0022434079371346275, 0.00015115096872067013, 0.00014328516999200996, 0.9538080800763238
21, 0.0022141269616423806, 0.00016349717523164725, 0.00014333441478123378, 0.957401154333336
22, 0.0022308452098573897, 0.00014210274688343887, 0.00014337366629784662, 0.9608222593838616
23, 0.0022186942753257845, 0.0001449411499377582, 0.00014337688122849384, 0.9624396009817529
24, 0.002197905769412805, 0.00013614839628439695, 0.0001434296634866226, 0.9682687760870318
25, 0.0021885434472430736, 0.00012108545390554684, 0.0001435269675217597, 0.9731139391867868
26, 0.002183719694768677, 9.647564326428517e-05, 0.00014376889267600398, 0.9782053294317457
27, 0.002171401601920099, 0.00010093280846381774, 0.00014389600109475042, 0.9791966143451386
28, 0.0021824622668662483, 7.706242585013555e-05, 0.00014431277658061826, 0.9872562932247126
29, 0.0021438382873007825, 0.00010768514955612756, 0.00014422150025422445, 0.9844270770503639
30, 0.0021491775669138314, 0.00010012087737443435, 0.00014434932139038308, 0.984222071193886
31, 0.0021441459238108044, 9.601099028025279e-05, 0.00014470107305637167, 0.9880178124506366
32, 0.002144879759848473, 8.948792018862805e-05, 0.00014516377992955615, 0.9923341336616198
33, 0.002131503245508368, 9.73579305330141e-05, 0.00014539815886321287, 0.9922120414191767
34, 0.0021281238643860423, 9.62326655124872e-05, 0.00014576654372502169, 0.9933819284392693
35, 0.0021157217619167334, 0.00010298788548483863, 0.00014630882445969642, 0.9955267451557099
36, 0.0021017671326942033, 0.00011010001142388658, 0.00014702925587990542, 0.9956873719433
37, 0.002088144451941237, 0.00011887334506819368, 0.00014739465430716953, 0.9962102393516107
38, 0.0021171490673316923, 8.409220350903952e-05, 0.00014864014354092314, 0.9948430159158125
39, 0.002097968709716849, 9.870931545418244e-05, 0.00014914068125827147, 0.9960290894003637
40, 0.0020983159560553286, 9.757926907202696e-05, 0.00014900598883381855, 0.9959290878801047
41, 0.002091738307392545, 0.00010157734903819497, 0.00014863040431538628, 0.9952079331540586
42, 0.0020706492913975323, 0.00011668388848250131, 0.00014866365847404671, 0.9920562984454819
43, 0.002064194410000055, 0.00011922680017029595, 0.00014860719301645027, 0.983228244388756
44, 0.002048881575759541, 0.00012264877449799178, 0.00014941056373030115, 0.9693109232339715
45, 0.0020505486847007706, 0.00011735611027764309, 0.00014978560428653733, 0.9524974349649447
46, 0.0020765936679357022, 0.00010749499594734692, 0.00015036377221533707, 0.920614837319421
47, 0.0020371282816227998, 0.0001258138041774221, 0.00014951839784733514, 0.8629812980901512
48, 0.002058735210436839, 0.00019019013159119738, 0.00014899140096164665, 0.4490923940626453
49, 0.002170012433411923, 0.00022349337166066222, 0.00014839943698996002, 0.25939708941766243
50, 0.002035759957990701, 0.000227716661365174, 0.000148856686282007, 0.076152856209595
51, 0.001963472576564274, 0.00029418315270842555, 0.00014740667404946597, 0.034776405840664514
52, 0.0019605178547195054, 0.00022957833624686008, 0.00014812006674206666, 0.037073643719579934
53, 0.0019775810649288908, 0.00014522200169845713, 0.0001501240990183883, 0.0028475225539458288
54, 0.0019658471524255177, 8.874343593781928e-05, 0.00015041851250019583, 0.0053838307607595795
55, 0.001971766917570474, 7.495605457498492e-05, 0.0001509096892980572, 0.0018241363965052417
56, 0.0019742518649135373, 5.95565621760227e-05, 0.00015111910157805468, 0.0010966932511808313
57, 0.001974484604617571, 5.7484741018680906e-05, 0.00015124710912166827, 0.001185602225446828
58, 0.0019767093381625016, 4.9869655969814586e-05, 0.0001516387183840786, 0.0012067537057240479
59, 0.001976526466194506, 4.425317578688997e-05, 0.00015191923348259543, 0.0008293072499219584
60, 0.001984019705720427, 3.223937783754363e-05, 0.00015219502866270227, 0.0002435360837925264
61, 0.001973775282337086, 3.191330965996051e-05, 0.0001525275656022681, 0.0003107888824112772
62, 0.0019702126611530657, 3.2160497352788216e-05, 0.0001528771530619749, 0.0004530404899521967
63, 0.001962895968441643, 3.3804525287827846e-05, 0.00015315390127752676, 0.0005291133284994379
64, 0.0019397879563026535, 3.2207182031922466e-05, 0.00015388798598242248, 0.0024984163315230055
65, 0.0019192989111160592, 3.7265514251070224e-05, 0.00015454670983158132, 0.003640263058116864
66, 0.0019149873682186977, 3.855516700890441e-05, 0.0001546348150294913, 0.002654987018882769
67, 0.0019106341776995183, 4.145417807333996e-05, 0.000154440012310296, 0.0007465070057124723
68, 0.001911640212758976, 3.956272979347675e-05, 0.00015402698706723617, 0.00014126461806166486
69, 0.0019054028622743982, 4.212249335891982e-05, 0.00015382420857005315, 0.0001718792223966885
70, 0.0018833106454543282, 5.412145213361913e-05, 0.00015283926383581273, 0.0001695119635125718
71, 0.0018557968807879498, 6.951742719844786e-05, 0.00015186160420097762, 0.0011222031748785361
72, 0.0018264553207867436, 8.48730768448147e-05, 0.00015172224486738873, 0.0031490703458917466
73, 0.0018008151062392534, 9.858182388952308e-05, 0.00015257054644746978, 0.002684062051111309
74, 0.0017841076844730842, 0.0001099043060209501, 0.00015363205931923343, 0.001918779103736643
75, 0.0017770660193219684, 0.0001142442196058462, 0.00015416610432583715, 0.0008818477951020513
76, 0.001771792873353861, 0.00011801518546504179, 0.00015507522948957317, 0.0001607810794802765
77, 0.001771681577929863, 0.00011746168141389583, 0.00015501654700520085, 0.0001370338181458554
78, 0.0017727113769131946, 0.00011608062083623258, 0.00015506032839172042, 0.00014384547751295103
79, 0.0017817076494543774, 0.00010182000785002335, 0.00015551769250129205, 0.00034999116647288053
80, 0.001789265729392788, 9.009761375993344e-05, 0.00015583644766434636, 0.000233139978068592
81, 0.0017896935057563994, 8.613791570973869e-05, 0.0001559973263973032, 5.159305556373589e-05
82, 0.001781560254714234, 9.268594694456823e-05, 0.00015679779160581258, 0.0002840076889563548
83, 0.0017749879916979152, 9.829592850893389e-05, 0.00015631981175985468, 0.00039600906211165876
84, 0.0017794129816761713, 9.145464180466982e-05, 0.0001565143529096065, 0.00017687014271092566
85, 0.0017818349852849308, 8.72290618334735e-05, 0.0001567712200987853, 0.0001570861082982923
86, 0.0017833884050359318, 8.270955293785922e-05, 0.0001571114386600472, 0.00017677889935665476
87, 0.0017827321940519167, 7.916426059384242e-05, 0.00015698892088095024, 0.00013730230285607898
88, 0.0017851364504119659, 6.381052247436304e-05, 0.00015624719783443813, 0.00010786060718396472
89, 0.0017463314971034828, 9.674435780931235e-05, 0.00015569036084846336, 0.00015685928101969444
90, 0.0017478212295009882, 7.920857756115612e-05, 0.00015474110747450755, 0.00014182015337572268
91, 0.0017466715840452787, 7.904617095424225e-05, 0.00015448631871286514, 0.00013850152407214565
92, 0.001744992338838699, 7.888317804695391e-05, 0.00015385669959885805, 0.0001077727369537952
93, 0.0017351025290374446, 8.495192659508154e-05, 0.00015421717308138102, 7.49265465453819e-05
94, 0.001735929375830485, 7.639738749112047e-05, 0.00015314892401396165, 0.00013902762933658242
95, 0.001725512915334182, 7.810521513288107e-05, 0.00015115920458966866, 0.0013464171950595184
96, 0.0017241246715835074, 7.511916354104701e-05, 0.00015012801487828287, 0.0004297587352943973
97, 0.0017210851820789652, 7.501135251042503e-05, 0.00014894755689066118, 4.9866350361079314e-05
98, 0.0017183014918900588, 7.544095843645086e-05, 0.0001487607205344366, 3.086762539873181e-05
99, 0.0017147192654684612, 7.632820532845867e-05, 0.00014837249312790211, 7.424441540036046e-05
100, 0.0017122642605809314, 7.70579763540758e-05, 0.00014843017532539042, 0.00016092129869932204
101, 0.001701789302075907, 8.074334687202257e-05, 0.0001479969787367725, 0.0007340081650525573
102, 0.0016880285429890104, 8.428661359999299e-05, 0.00014681121534514447, 0.0019494861335247558
103, 0.0016794841739919703, 8.544074762227565e-05, 0.00014615973646640824, 0.0028208152566839657
104, 0.0016636944696930456, 8.650763794821571e-05, 0.00014488423115968378, 0.004058848588793119
105, 0.0016525599844067012, 8.575056392576817e-05, 0.0001436026039184364, 0.004748479631337909
106, 0.0016486597637505988, 8.447630739701809e-05, 0.00014300170231527082, 0.003846807780533523
107, 0.0016441888225914023, 8.553314877685003e-05, 0.00014262093034812182, 0.004065957154205257
108, 0.0016461207827445144, 8.169230356252935e-05, 0.00014234055476643794, 0.0013354837905980642
109, 0.0016515384075661368, 7.458594610104534e-05, 0.00014210973386566864, 2.9200332322459917e-05
110, 0.0016560008416333513, 6.834854155241508e-05, 0.00014217928941372962, 3.912864675936515e-05
111, 0.0016599923727123878, 6.272047661489933e-05, 0.00014238888158789152, 0.00017662842265255284
112, 0.0016615631427369423, 6.026906300591105e-05, 0.00014263271884516692, 0.0002581219512919744
113, 0.0016608092333294314, 6.049213728061942e-05, 0.0001428522773023015, 0.00029016772045853693
114, 0.0016580483895891937, 6.255100962389194e-05, 0.00014297460003672617, 0.00027394214972477647
115, 0.0016552574047172743, 6.467333596371034e-05, 0.00014306085338009579, 0.00018084187602580387
116, 0.0016524188600457366, 6.676804554590779e-05, 0.00014312070846868, 9.443426709334813e-05
117, 0.0016504558073217389, 6.777361197281237e-05, 0.00014313794942975253, 5.5102711186087e-05
118, 0.001646441098830679, 6.941554764165034e-05, 0.00014311764869642124, 2.0439553195348127e-05
119, 0.0016378141906909, 7.2894972892108e-05, 0.00014322755917157734, 1.1036295003580054e-05
120, 0.0016308926085721806, 7.122304508317847e-05, 0.00014292597702843878, 3.515531052752607e-05
121, 0.001622798439737226, 6.29575752895536e-05, 0.00014256418173043132, 0.0003120374050480739
122, 0.0016220666585851863, 5.873875117597483e-05, 0.00014199709399769324, 0.0009723370807489391
123, 0.0016168428943175355, 5.667773170354797e-05, 0.00014209486254423758, 0.0004274755031040579
124, 0.0016021453068777107, 6.080639021123776e-05, 0.0001414265613071582, 0.00012597760474626193
125, 0.001598315875741976, 6.0015670073264576e-05, 0.00014141364230777647, 7.36950476259093e-05
126, 0.0015952633841285967, 5.9657858065941497e-05, 0.00014141076019605526, 6.377970909431208e-05
127, 0.001584634557845332, 6.15418412066725e-05, 0.00014169941338953616, 0.00010762944860295664
128, 0.0015699629835812907, 6.938241058220348e-05, 0.00014186097063167315, 0.0002721050410297538
129, 0.001565382540013983, 7.073332830157495e-05, 0.00014242360970347694, 0.00011683588804752114
130, 0.0015560615728350705, 7.71178338430378e-05, 0.00014391878886786688, 0.0006289479909864267
131, 0.001550604042981292, 7.841140773276872e-05, 0.00014423587591717526, 0.00010901290593088462
132, 0.0015396477357526974, 8.844272790529289e-05, 0.0001446388706863021, 0.00018691885965775972
133, 0.0015364663640501347, 9.027244518773334e-05, 0.00014547247400860093, 0.00010861194673087366
134, 0.0015360704290646552, 8.979616345331727e-05, 0.00014521084697687546, 0.0001018468882925917
135, 0.001533252296529412, 9.017189483326547e-05, 0.00014660672825555802, 0.0001335780003969869
136, 0.0015112411552327479, 0.00010797700097159032, 0.0001502655679251666, 0.0011356022813320756
137, 0.001506334471765628, 0.00011156140137986969, 0.00015006364205515622, 0.0004224158970956954
138, 0.0015059201483390264, 0.0001113969026957593, 0.00014928709047641887, 9.300540642959875e-05
139, 0.0015028014004274666, 0.00011307111180482293, 0.00015007806568721272, 0.0001424584859716184
140, 0.0014969803838879784, 0.00011791081265427817, 0.0001502722797124705, 0.00034032540099700176
