Epoch, l_theta, l_f, l_top, l_bottom, weight_f, weight_flux
0, 0.09493142307191184, 4.9285638632771666e-06, 0.00014411235342686346, 1.022606252195402, 10.0, 1e-05
1, 0.0894569381109555, 1.175589673853984e-05, 0.00014408395967021977, 1.0223516874198908, 10.0, 1e-05
2, 0.08400716066083007, 2.09625869572013e-05, 0.00014407815896286255, 1.0220663331971143, 10.0, 1e-05
3, 0.07849047578971446, 3.239588621999557e-05, 0.0001441023413849314, 1.0217293169888102, 10.0, 1e-05
4, 0.07287637381719698, 4.578245226014705e-05, 0.00014416232302416816, 1.021318105582587, 10.0, 1e-05
5, 0.06719470808534916, 6.042062216878804e-05, 0.0001442665398468305, 1.0208107668547237, 10.0, 1e-05
6, 0.06150125594340739, 7.54630350197378e-05, 0.00014442554014787876, 1.0201797739114944, 10.0, 1e-05
7, 0.05585895847757054, 9.010720759072083e-05, 0.00014465193553165335, 1.0193890035629978, 10.0, 1e-05
8, 0.05033075111486117, 0.00010372331404965264, 0.0001449604727799414, 1.0183914196911423, 10.0, 1e-05
9, 0.04497603619980689, 0.00011600984930679338, 0.00014536814531549005, 1.0171263155078252, 10.0, 1e-05
10, 0.039849357568380324, 0.00012724088821278488, 0.0001458943432056991, 1.0155162282945398, 10.0, 1e-05
11, 0.034999316073976654, 0.00013865717851883802, 0.00014656073126572552, 1.0134639220716286, 10.0, 1e-05
12, 0.030466856095394915, 0.0001530608895600626, 0.00014738831233737095, 1.0108497033848751, 10.0, 1e-05
13, 0.026283728243120533, 0.0001757016798413933, 0.0001483960429874029, 1.0075293768319253, 10.0, 1e-05
14, 0.022471739621239502, 0.00021551439595083384, 0.00014960226337969415, 1.0033336391218524, 10.0, 1e-05
15, 0.01904277657382907, 0.00028674429911839397, 0.00015102154985782566, 0.9980700305174862, 10.0, 1e-05
16, 0.015999430906865758, 0.0004109155087395734, 0.00015266337022477888, 0.9915283996927814, 10.0, 1e-05
17, 0.013336063040506904, 0.0006189627661392577, 0.0001545313379780321, 0.98349055720333, 10.0, 1e-05
18, 0.011040105343086396, 0.0009530716473769357, 0.0001566223947589126, 0.9737445255790698, 10.0, 1e-05
19, 0.009093392896391545, 0.0014671371553406675, 0.0001589250851496788, 0.962103518172335, 10.0, 1e-05
20, 0.007473360441578353, 0.0022244771563338516, 0.00016141494598123307, 0.9484294457838066, 10.0, 1e-05
21, 0.006154043849603, 0.003292107280641948, 0.0001640499913558324, 0.9326602987991951, 10.0, 1e-05
22, 0.005106910422430748, 0.004729405858338633, 0.00016677060142350164, 0.9148401762556098, 10.0, 1e-05
23, 0.004301574891169178, 0.006569700166088554, 0.00016950150475113587, 0.8951499141311036, 10.0, 1e-05
24, 0.003706454749618095, 0.008794698759201849, 0.00017215472337188062, 0.8739347874766505, 10.0, 1e-05
