Epoch, l_theta, l_f, l_top, l_bottom, weight_f, weight_flux
0, 0.09493142307191184, 5.272536969582622e-06, 0.00014408970895559998, 1.022606252195402, 10.0, 1e-05
1, 0.08945693819210658, 1.1250533446231184e-05, 0.0001441688663489997, 1.0223516874328815, 10.0, 1e-05
2, 0.08400716194552971, 1.9018460154269116e-05, 0.00014426210876017427, 1.0220663338271185, 10.0, 1e-05
3, 0.07849047917215872, 2.8519125356189028e-05, 0.00014437865665019203, 1.0217293183599867, 10.0, 1e-05
4, 0.07287637955534873, 3.956412777849723e-05, 0.000144530452688054, 1.0213181068621566, 10.0, 1e-05
5, 0.06719471611397487, 5.1560588582509724e-05, 0.00014473048917970738, 1.0208107661290158, 10.0, 1e-05
6, 0.06150126660060535, 6.378624215158776e-05, 0.00014499297799893171, 1.0201797677067395, 10.0, 1e-05
7, 0.055858972565307384, 7.556326940414158e-05, 0.00014533413467772153, 1.0193889859008167, 10.0, 1e-05
8, 0.05033077009457686, 8.63767631445058e-05, 0.00014577239922408292, 1.018391380816911, 10.0, 1e-05
9, 0.04497606240772443, 9.601518804547656e-05, 0.00014632810224987123, 1.017126240058352, 10.0, 1e-05
10, 0.03984939398950643, 0.0001047716144143537, 0.00014702231962923052, 1.0155160924881876, 10.0, 1e-05
11, 0.03499936550070181, 0.00011371757021040661, 0.00014787486701794164, 1.0134636889546316, 10.0, 1e-05
12, 0.030466919396218713, 0.00012504535725952698, 0.0001489020993496482, 1.0108493130826366, 10.0, 1e-05
13, 0.026283800607479833, 0.00014244806449682576, 0.000150116982305602, 1.0075287250048177, 10.0, 1e-05
14, 0.022471802677324917, 0.00017129950156758456, 0.00015153694559420257, 1.0033325278152818, 10.0, 1e-05
15, 0.019042783221873655, 0.00021842213706866216, 0.0001531526959740314, 0.9980680506390789, 10.0, 1e-05
16, 0.015999279431154183, 0.00029211224395047665, 0.00015491201495846984, 0.9915246450988132, 10.0, 1e-05
17, 0.013335559833153675, 0.00040176525162424564, 0.00015675546053342646, 0.9834829472021028, 10.0, 1e-05
18, 0.011038918594042851, 0.000556929695921187, 0.00015862488047837763, 0.973728262201897, 10.0, 1e-05
19, 0.009091005493541733, 0.000765527947809062, 0.0001604660337290519, 0.9620677421614698, 10.0, 1e-05
20, 0.007469039650035704, 0.001031475031371941, 0.00016222593950330312, 0.9483503820152341, 10.0, 1e-05
21, 0.006146857954934852, 0.0013522336120448944, 0.00016385284115810183, 0.9324880615079055, 10.0, 1e-05
22, 0.005095833081193879, 0.0017169129461921822, 0.00016529986069505724, 0.9144750578097407, 10.0, 1e-05
23, 0.004285722593728375, 0.0021056395646963477, 0.00016652984281764288, 0.8944029100001617, 10.0, 1e-05
24, 0.003685493512076361, 0.0024908489086545773, 0.00016751940112993223, 0.8724675158418026, 10.0, 1e-05
25, 0.0032641348293991263, 0.0028407346559009205, 0.0001682610358270808, 0.8489660852290665, 10.0, 1e-05
26, 0.0029914422597080515, 0.0031243974387481044, 0.00016876291147638618, 0.8242830828804479, 10.0, 1e-05
27, 0.002838741394163054, 0.0033174948223349304, 0.0001690465130691748, 0.7988663082775723, 10.0, 1e-05
28, 0.002779508647998403, 0.0034067752016343476, 0.00016914284871523492, 0.7731962600947836, 10.0, 1e-05
29, 0.0027898533417025453, 0.00339208334057009, 0.00016908805525767763, 0.7477532935293143, 10.0, 1e-05
30, 0.002848837158057323, 0.0032852658133451997, 0.00016891920328433523, 0.7229873336713954, 10.0, 1e-05
31, 0.0029386252994528022, 0.0031065187432487195, 0.00016867088337685368, 0.6992939676397508, 10.0, 1e-05
32, 0.0030444819282725677, 0.002879559565103617, 0.0001683728903007614, 0.6769989774432553, 10.0, 1e-05
33, 0.0031546364470389403, 0.002627178604908783, 0.00016804907172151217, 0.6563514602934782, 10.0, 1e-05
34, 0.003260054472456771, 0.0023682435769598145, 0.00016771720157396017, 0.6375242210485429, 10.0, 1e-05
35, 0.003354148067348153, 0.002116451728245014, 0.0001673895960622691, 0.6206193925969039, 10.0, 1e-05
36, 0.003432455753396575, 0.0018804837540595312, 0.0001670741341823361, 0.6056771742218146, 10.0, 1e-05
37, 0.0034923163894835566, 0.0016649421722231131, 0.00016677537852166958, 0.5926859204412749, 10.0, 1e-05
38, 0.0035325540932470644, 0.0014715169602824787, 0.00016649558731079812, 0.5815923057725095, 10.0, 1e-05
39, 0.003553185174402899, 0.001300034720239129, 0.0001662355179876349, 0.5723107655472257, 10.0, 1e-05
40, 0.0035551530508970103, 0.0011492554357270984, 0.00016599500780378575, 0.5647317936585609, 10.0, 1e-05
41, 0.003540093438030403, 0.0010174127062084091, 0.00016577336441886642, 0.558728949373087, 10.0, 1e-05
42, 0.0035101296307771777, 0.0009025499387854387, 0.00016556961490466138, 0.5541645994710626, 10.0, 1e-05
43, 0.0034676962400582564, 0.0008027145862483104, 0.00016538265834061956, 0.5508945201908027, 10.0, 1e-05
44, 0.0034153890604723346, 0.0007160617626694669, 0.00016521135670561124, 0.5487715271716184, 10.0, 1e-05
45, 0.0033558386074408744, 0.0006409033414672154, 0.00016505458781336657, 0.5476483093102519, 10.0, 1e-05
46, 0.003291605057488787, 0.0005757256697050953, 0.00016491127535054654, 0.5473796288409785, 10.0, 1e-05
47, 0.0032250926846772135, 0.0005191898962315561, 0.00016478040510700017, 0.5478240258553908, 10.0, 1e-05
48, 0.003158482278421898, 0.000470123101636631, 0.00016466103274458306, 0.5488451382846659, 10.0, 1e-05
49, 0.003093680362508147, 0.0004275049374087391, 0.00016455228624620148, 0.5503127226196172, 10.0, 1e-05
50, 0.0030322842572729197, 0.00039045246142106055, 0.00016445336494054272, 0.5521034387155918, 10.0, 1e-05
51, 0.0029755621122091996, 0.000358204695856578, 0.00016436353630661687, 0.5541014447699492, 10.0, 1e-05
52, 0.002924446984921957, 0.00033010776156645, 0.0001642821313744903, 0.5561988358507748, 10.0, 1e-05
53, 0.0028795438740044474, 0.0003056010465042774, 0.00016420853930974473, 0.5582959505445998, 10.0, 1e-05
54, 0.0028411483616159164, 0.0002842046271557408, 0.0001641422016210335, 0.5603015645078456, 10.0, 1e-05
55, 0.002809275228672084, 0.0002655080160851211, 0.00016408260632269877, 0.5621329860712164, 10.0, 1e-05
56, 0.0027836951173482406, 0.0002491602199091511, 0.0001640292822986544, 0.563716066792164, 10.0, 1e-05
57, 0.002763977075952432, 0.00023486103945047308, 0.00016398179404128192, 0.5649851383842329, 10.0, 1e-05
58, 0.0027495346674553047, 0.00022235351489524236, 0.0001639397368768688, 0.565882886364249, 10.0, 1e-05
