Epoch, l_theta, l_f, l_top, l_bottom, weight_f, weight_flux
0, 0.09493142307191184, 5.272536969582622e-06, 0.00014408970895559998, 1.022606252195402, 10000.0, 1e-05
1, 0.09526157023992679, 7.166378051259116e-09, 0.0001441318058169036, 1.0227660649177392, 10000.0, 1e-05
2, 0.09478568546718424, 1.786982524458004e-06, 0.00014416348159112567, 1.0228377322996873, 10000.0, 1e-05
3, 0.09350242128009463, 2.2939961136486063e-06, 0.0001441858537768445, 1.0228050355412863, 10000.0, 1e-05
4, 0.09194207582050268, 1.2257076728125298e-06, 0.00014420165203354177, 1.0227190841546552, 10000.0, 1e-05
5, 0.0903372050684741, 2.722735531121818e-07, 0.0001442133876688316, 1.0226083811272921, 10000.0, 1e-05
6, 0.08878700316242505, 1.891751702029315e-08, 0.0001442230755734761, 1.0224901937482171, 10000.0, 1e-05
7, 0.08734536890498217, 2.725025102359885e-07, 0.00014423274326848937, 1.0223775862783682, 10000.0, 1e-05
8, 0.08604399935751518, 6.281922562524705e-07, 0.00014424449873314007, 1.0222797268058346, 10000.0, 1e-05
9, 0.08489181545168481, 8.061136205336485e-07, 0.00014426002710965816, 1.0222009178438722, 10000.0, 1e-05
10, 0.0838743777544893, 7.454026595963851e-07, 0.000144280078020088, 1.02214081549494, 10000.0, 1e-05
11, 0.08296109994945637, 5.324079114032355e-07, 0.00014430453513687982, 1.0220960458747699, 10000.0, 1e-05
12, 0.08211467295300051, 2.910475977017224e-07, 0.00014433275701533464, 1.0220618871300442, 10000.0, 1e-05
13, 0.08129815706437114, 1.1352308363831107e-07, 0.00014436384328656167, 1.0220332988949534, 10000.0, 1e-05
14, 0.08047946969822534, 3.8804977910640104e-08, 0.000144396787785295, 1.0220053775883562, 10000.0, 1e-05
15, 0.07963393532580858, 5.84951689190869e-08, 0.00014443043504053083, 1.021973541253802, 10000.0, 1e-05
16, 0.07874520034225867, 1.327120297310445e-07, 0.00014446325750902924, 1.0219337002290307, 10000.0, 1e-05
17, 0.07780476844360804, 2.098461464371986e-07, 0.0001444935424144827, 1.0218825344397058, 10000.0, 1e-05
18, 0.07681014311068321, 2.4855327907811885e-07, 0.00014452026504308422, 1.021817811104221, 10000.0, 1e-05
19, 0.07576191819882352, 2.3389393904149427e-07, 0.0001445433921723829, 1.0217385450901437, 10000.0, 1e-05
20, 0.07466128628582583, 1.7850992046533198e-07, 0.00014456334660503125, 1.021644925972891, 10000.0, 1e-05
21, 0.07350918586086026, 1.1116116357271265e-07, 0.00014458069542814365, 1.0215381272778081, 10000.0, 1e-05
22, 0.07230704875040714, 6.158460582319783e-08, 0.00014459626475352955, 1.0214201345367526, 10000.0, 1e-05
23, 0.07105820338375504, 4.85865846204227e-08, 0.00014461140201568512, 1.0212936455834856, 10000.0, 1e-05
24, 0.0697687545077546, 7.41820373156294e-08, 0.00014462809156797924, 1.0211619953625277, 10000.0, 1e-05
25, 0.06844717292933883, 1.241829406066171e-07, 0.00014464873213192956, 1.0210289856349763, 10000.0, 1e-05
26, 0.06710246432466538, 1.747407033365659e-07, 0.0001446756647332304, 1.0208984973922997, 10000.0, 1e-05
27, 0.06574133948820034, 2.0294676168846984e-07, 0.00014471072830841725, 1.0207738605367964, 10000.0, 1e-05
28, 0.06436538362763337, 1.9737604265705762e-07, 0.00014475505820964128, 1.0206571134302511, 10000.0, 1e-05
29, 0.06296952086883813, 1.6375275622330193e-07, 0.00014480914024210854, 1.020548351355002, 10000.0, 1e-05
30, 0.0615425201751701, 1.2288831633788117e-07, 0.00014487295602251066, 1.0204452652149225, 10000.0, 1e-05
31, 0.06006926663913283, 1.0086284108877137e-07, 0.0001449459988355056, 1.0203428615027668, 10000.0, 1e-05
